"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,200,0.981919050216675,60269330
2,201,0.922800779342651,60415751
3,202,0.921298980712891,60568072
4,203,0.885010957717896,60471593
5,204,0.91168999671936,60408615
6,205,0.910943031311035,60633645
7,206,1.45199418067932,60544700
8,207,0.941390991210938,60508487
9,208,1.06001496315002,60623925
10,209,1.18827700614929,60727813
11,210,0.903026103973389,60935046
12,211,0.91838788986206,60958614
13,212,0.892070055007935,61230004
14,213,0.895544052124023,60929148
15,214,0.889447927474976,61401596
16,215,0.889534950256348,60653312
17,216,0.871556043624878,60573780
18,217,0.876688957214355,60802410
19,218,0.877676010131836,60824221
20,219,0.880701065063477,61033045
21,220,0.888009071350098,61249097
22,221,0.881524085998535,61129208
23,222,0.884198904037476,60998580
24,223,0.888824939727783,61022484
25,224,0.890708923339844,61200877
26,225,0.883831977844238,61157923
27,226,0.87185788154602,61188836
28,227,0.88533091545105,61274849
29,228,0.883310079574585,61125883
30,229,0.981527090072632,61237209
31,230,0.875263929367065,61256189
32,231,0.883733034133911,61249529
33,232,0.886986970901489,61554922
34,233,0.882310152053833,61476558
35,234,0.878511905670166,61532747
36,235,0.88995099067688,61525047
37,236,0.897806167602539,61667626
38,237,0.879144191741943,61674556
39,238,0.881538152694702,61654508
40,239,0.88953685760498,61851838
41,240,0.882073163986206,61854453
42,241,0.891213893890381,61915475
43,242,0.882205009460449,61874883
44,243,0.898281097412109,62020659
45,244,0.889798164367676,62010030
46,245,0.892926931381226,62030685
47,246,0.891350030899048,62062909
48,247,0.889286041259766,62059581
49,248,0.895669937133789,62206354
50,249,0.899630069732666,62349526
51,250,0.997961044311523,62350166
52,251,0.910151958465576,62714688
53,252,0.898480176925659,62479049
54,253,0.900625944137573,62547033
55,254,0.901026964187622,62883150
56,255,0.901382923126221,62602608
57,256,0.901487827301025,62724527
58,257,0.910572052001953,62834745
59,258,0.90416407585144,62833375
60,259,0.913007974624634,62943782
61,260,0.906368970870972,63005191
62,261,1.00445008277893,63198408
63,262,0.900531053543091,63209702
64,263,0.91218090057373,63321917
65,264,0.921315908432007,63302772
66,265,0.915436029434204,63358293
67,266,0.911185026168823,63586391
68,267,0.917055130004883,63553972
69,268,0.909213066101074,63565063
70,269,0.909823179244995,63579055
71,270,0.910027980804443,63661809
72,271,1.03728890419006,64276461
73,272,0.916076183319092,63811060
74,273,0.919739007949829,63959572
75,274,0.908708095550537,63871840
76,275,0.921170949935913,64060635
77,276,0.924041032791138,64197503
78,277,0.929895877838135,64540480
79,278,0.933629035949707,64783155
80,279,0.918150186538696,64317700
81,280,0.927345991134644,64706775
82,281,0.927109003067017,64913082
83,282,0.918277978897095,64428536
84,283,0.917558908462524,64616219
85,284,0.92195200920105,64811270
86,285,0.93655800819397,64723570
87,286,0.925502061843872,65124526
88,287,0.92534613609314,64834468
89,288,0.926103830337524,64746975
90,289,0.931555986404419,64807552
91,290,0.922518968582153,65079751
92,291,0.952730894088745,64937253
93,292,1.03394508361816,65195975
94,293,0.928741931915283,65084529
95,294,0.925459146499634,65337959
96,295,0.936984062194824,65266785
97,296,0.936315059661865,65359100
98,297,1.00470995903015,65339526
99,298,0.979642152786255,65454414
100,299,1.01604604721069,65468919
101,300,0.936743974685669,65413064
102,301,0.934021949768066,65733611
103,302,0.927777051925659,65369256
104,303,0.929486036300659,65422293
105,304,0.924255847930908,65730835
106,305,0.931834936141968,65675551
107,306,0.947049140930176,65809939
108,307,0.93446683883667,65972577
109,308,0.943400859832764,66158987
110,309,0.940960884094238,66433577
111,310,0.95034384727478,66687717
112,311,0.9531090259552,66616921
113,312,0.953427076339722,66860672
114,313,1.05643701553345,66700662
115,314,0.942610025405884,66770896
116,315,0.970660924911499,66914479
117,316,0.951215982437134,67132687
118,317,0.947906017303467,67044975
119,318,0.942949056625366,67121353
120,319,0.945113897323608,67111320
121,320,0.966312885284424,67247585
122,321,0.961587905883789,67467521
123,322,0.954030990600586,67370331
124,323,0.957989931106567,67297220
125,324,0.960581064224243,67308262
126,325,0.959002017974854,67740535
127,326,0.951989889144897,67567178
128,327,0.968226194381714,67530925
129,328,0.973557949066162,67980657
130,329,0.968713998794556,68069628
131,330,1.00929307937622,67532535
132,331,1.97854208946228,68033193
