"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,450,1.20803380012512,73771249
2,451,1.3733057975769,73868331
3,452,1.1929190158844,73754437
4,453,1.13029098510742,74057628
5,454,1.42956590652466,74729092
6,455,1.11753702163696,74254570
7,456,1.15024590492249,74080456
8,457,1.17353701591492,74635505
9,458,1.11368107795715,74469645
10,459,1.10553693771362,74301369
11,460,1.09382009506226,74123377
12,461,1.12218904495239,74622708
13,462,1.09520697593689,74789070
14,463,1.12001299858093,74472630
15,464,1.09641814231873,74979768
16,465,1.11289501190186,75210041
17,466,1.23478102684021,75557954
18,467,1.10787796974182,75659623
19,468,1.1050660610199,75546116
20,469,1.1546459197998,75837236
21,470,1.11108493804932,75262218
22,471,1.12745809555054,74950042
23,472,1.29605007171631,75071808
24,473,1.1163010597229,75180780
25,474,1.18733692169189,75140332
26,475,1.13234806060791,75411847
27,476,1.17916178703308,75342399
28,477,1.12889099121094,75802357
29,478,1.16903400421143,75401573
30,479,1.16656398773193,75545853
31,480,1.16799783706665,75551387
32,481,1.22726798057556,75808630
33,482,1.13205099105835,75736414
34,483,1.16154503822327,75156682
35,484,1.18706107139587,75863082
36,485,1.14660596847534,76023660
37,486,1.13631510734558,75653532
38,487,1.1428279876709,75990680
39,488,1.17064499855042,76463197
40,489,1.14197778701782,75885880
41,490,1.16663908958435,75808982
42,491,1.27749109268188,76151706
43,492,1.23801708221436,77219870
44,493,1.48157620429993,77002185
45,494,1.14597105979919,77047681
46,495,1.14839220046997,77065006
47,496,1.22365999221802,76597842
48,497,1.20946002006531,77075317
49,498,1.24105310440063,77069189
50,499,1.39437890052795,77115773
51,500,1.24221801757812,77024216
52,501,1.15902996063232,77412648
53,502,1.0893669128418,77409752
