"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
76,325,0.906766176223755,67740431
77,326,0.927649021148682,67566022
78,327,0.910784959793091,67529693
79,328,0.94045901298523,67980198
80,329,0.9149489402771,68068467
81,330,0.909976959228516,67531413
82,331,0.912024021148682,68032316
83,332,0.906998872756958,67703020
84,333,1.03125691413879,67946104
85,334,0.92920708656311,68418950
86,335,0.947121858596802,68436271
87,336,0.918102979660034,68102270
88,337,0.940716981887817,68617152
89,338,0.920599937438965,68172850
90,339,0.931060075759888,68150551
91,340,0.954512119293213,68532476
92,341,0.971009969711304,68732389
93,342,0.948240041732788,68456777
94,343,0.95226001739502,68695663
95,344,0.955686092376709,68704921
96,345,0.969822883605957,68625876
97,346,0.959973096847534,68598524
98,347,0.968408823013306,68633530
99,348,0.986764907836914,69329658
100,349,0.988050937652588,68768816
101,350,0.948567867279053,68669882
102,351,0.968513011932373,69278511
103,352,1.01351594924927,68667489
104,353,0.973735809326172,69206216
105,354,1.14106702804565,69284666
106,355,1.5776948928833,69270140
107,356,0.98485803604126,70080351
108,357,0.961925029754639,69327967
109,358,0.971464157104492,69222101
110,359,0.970327138900757,69162017
111,360,0.96035099029541,69328971
112,361,0.978684186935425,69549777
113,362,0.963872194290161,69448627
114,363,0.970031976699829,69517477
115,364,0.969458103179932,69725076
116,365,0.971187829971313,69648397
117,366,0.991955041885376,70509849
118,367,0.980463027954102,70285996
119,368,0.994250059127808,69791221
120,369,1.42763590812683,69969823
121,370,1.15847706794739,70768143
122,371,1.00137996673584,70103429
123,372,0.993316888809204,70637829
124,373,0.995865106582642,70392848
125,374,0.991878986358643,70669498
126,375,1.18334007263184,70160739
127,376,1.00231409072876,70153605
128,377,0.995070934295654,70275037
129,378,0.998691082000732,70206135
130,379,1.39907193183899,70311419
131,380,1.41776990890503,70798396
132,381,1.00678300857544,70994431
133,382,1.01018595695496,70917443
134,383,0.990218162536621,70543551
135,384,0.998558044433594,71064291
136,385,0.99604606628418,71006637
137,386,1.02665090560913,70552764
138,387,1.00596714019775,70685098
139,388,0.977612972259521,70668186
140,389,1.01134204864502,70614180
141,390,1.00328207015991,71100212
142,391,1.51574397087097,71145067
143,392,1.02883005142212,71213881
144,393,1.00722599029541,71033471
145,394,0.990675926208496,71084036
146,395,1.04545402526855,71491388
147,396,1.29098010063171,71510076
148,397,1.01523900032043,71783627
149,398,1.00633406639099,71803299
150,399,1.00188994407654,71785530
151,400,1.06978297233582,72726572
152,401,1.08946895599365,71931437
153,402,1.02138614654541,72238378
154,403,1.0486159324646,72239260
155,404,1.01221489906311,72101207
156,405,1.02826285362244,72444799
157,406,1.01735901832581,72076908
158,407,1.01897406578064,72270933
159,408,1.01170897483826,71921040
160,409,1.03642296791077,71968662
161,410,1.05520701408386,72214068
162,411,1.02583813667297,72304836
163,412,1.04191017150879,72642868
164,413,1.02944397926331,72344823
165,414,1.01597714424133,72259888
166,415,1.04280519485474,72638127
167,416,1.02774786949158,72170201
168,417,1.14461898803711,72416948
169,418,1.04085183143616,72607276
170,419,1.0206310749054,72490854
171,420,1.03317904472351,72340729
172,421,1.04759502410889,73328482
173,422,1.01769304275513,72699203
174,423,1.02533793449402,72908821
175,424,1.2323489189148,72912973
176,425,1.49898195266724,73069201
177,426,1.69617891311646,73902185
178,427,1.55220985412598,73692882
179,428,1.45881295204163,73301049
180,429,1.07046389579773,73147836
181,430,1.4836859703064,73136003
182,431,2.00430798530579,73674927
183,432,1.24242305755615,73311547
184,433,1.48259592056274,73433477
185,434,1.13963913917542,73589869
186,435,1.07419776916504,73617834
187,436,1.04061007499695,73112163
188,437,1.07956981658936,73149812
189,438,1.50992512702942,73413405
190,439,1.23709011077881,73495184
191,440,1.03862380981445,73476009
192,441,1.19230008125305,73684354
193,442,1.0822958946228,73874271
194,443,1.06569695472717,73486580
195,444,1.06333303451538,73934592
196,445,1.07063388824463,73482854
197,446,1.0524730682373,73626447
198,447,1.02547597885132,73602285
199,448,1.10222101211548,73538714
200,449,1.08775997161865,73632433
201,450,1.0389199256897,73775480
202,451,1.21700811386108,73872589
203,452,1.13301086425781,73758691
204,453,1.09755396842957,74061912
205,454,1.11130309104919,74733384
206,455,1.0551450252533,74258813
207,456,1.03386807441711,74084703
208,457,1.06016206741333,74639794
209,458,1.03921914100647,74473891
210,459,1.16512203216553,74305637
211,460,1.08881092071533,74127611
212,461,1.0746738910675,74627063
213,462,1.05644989013672,74793326
214,463,1.0483410358429,74477103
215,464,1.06387305259705,74984066
216,465,1.04460215568542,75214322
217,466,1.07858610153198,75562273
218,467,1.20274496078491,75663903
219,468,1.05454611778259,75550374
220,469,1.08490610122681,75841499
221,470,1.04877996444702,75266549
222,471,1.05272793769836,74954270
223,472,1.0525050163269,75076050
224,473,1.05910801887512,75185083
225,474,1.0443229675293,75144605
226,475,1.05668807029724,75416155
227,476,1.0621190071106,75346636
228,477,1.0563530921936,75806602
229,478,1.04927682876587,75405844
230,479,1.05300712585449,75550096
231,480,1.15372490882874,75555626
232,481,1.06062984466553,75812937
233,482,1.04174113273621,75740682
234,483,1.0532169342041,75160850
235,484,1.05698108673096,75867362
236,485,1.07230687141418,76027962
237,486,1.08205890655518,75657859
238,487,1.15233302116394,75994939
239,488,1.05796003341675,76467433
240,489,1.11286497116089,75890131
241,490,1.08155298233032,75813301
242,491,1.05078911781311,76156014
243,492,1.09646487236023,77224146
244,493,1.12522196769714,77006440
245,494,1.06839203834534,77051956
246,495,1.07082915306091,77069597
247,496,1.06422901153564,76602212
248,497,1.05384302139282,77079630
249,498,1.06425285339355,77073454
250,499,1.12615609169006,77120066
251,500,1.08007311820984,77028465
252,501,1.19080591201782,77412628
253,502,1.07295799255371,77412720
