"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,350,1.02938580513,68667118
2,351,1.04217410087585,69276290
3,352,1.11439394950867,68665792
4,353,0.998884916305542,69203430
5,354,0.995473861694336,69282766
6,355,1.16266703605652,69267339
7,356,1.42586493492126,70078721
8,357,1.08993697166443,69325847
9,358,1.04828596115112,69220436
10,359,1.25761103630066,69160455
11,360,1.10454082489014,69326230
12,361,0.990468978881836,69548240
13,362,1.03623390197754,69446138
14,363,1.49793386459351,69514720
15,364,1.07607102394104,69722455
16,365,1.06718516349792,69646826
17,366,1.09607887268066,70507185
18,367,1.02680897712708,70283265
19,368,1.04817318916321,69788550
20,369,0.996623992919922,69968263
21,370,1.0330958366394,70765484
22,371,0.99430513381958,70101773
23,372,1.01289892196655,70636156
24,373,1.08833718299866,70390418
25,374,1.18394684791565,70666690
26,375,1.07122206687927,70159103
27,376,1.16564178466797,70151648
28,377,1.06895208358765,70272326
29,378,1.18164610862732,70204530
30,379,1.05288696289062,70309519
31,380,1.09644103050232,70795906
32,381,1.06309914588928,70992221
33,382,1.06823992729187,70915864
34,383,1.00401902198792,70541386
35,384,1.01131701469421,71061544
36,385,1.13560509681702,71004494
37,386,1.12011408805847,70550634
38,387,1.04796290397644,70682981
39,388,1.11475706100464,70666195
40,389,1.16476011276245,70612535
41,390,1.0771758556366,71097548
42,391,1.03847599029541,71143323
43,392,1.06356811523438,71211710
44,393,1.00058102607727,71031882
45,394,1.00051498413086,71081839
46,395,1.0793662071228,71489435
47,396,1.03559494018555,71508194
48,397,1.13677310943604,71781252
49,398,1.0104250907898,71800625
50,399,1.05355906486511,71782792
51,400,1.04077506065369,72727095
52,401,1.13905787467957,71929313
53,402,1.03230381011963,72236627
54,403,1.01195812225342,72237556
55,404,1.06290888786316,72098415
56,405,1.03194904327393,72443198
57,406,1.04370594024658,72075259
58,407,1.01383399963379,72269247
59,408,1.02108502388,71918271
60,409,1.09237694740295,71965853
61,410,1.23838496208191,72212216
62,411,1.08750200271606,72302139
63,412,1.10589909553528,72640497
64,413,1.10681295394897,72342680
65,414,1.07203698158264,72257941
66,415,1.08385801315308,72635333
67,416,1.10924291610718,72167378
68,417,1.0441038608551,72414895
69,418,1.14443898200989,72604501
70,419,1.01816296577454,72488731
71,420,1.03612494468689,72339035
72,421,1.03966999053955,73325792
73,422,1.0481698513031,72696991
74,423,1.02721691131592,72906131
75,424,1.02991104125977,72911420
76,425,1.04277396202087,73067603
77,426,1.02982115745544,73911736
78,427,1.03365898132324,73691240
79,428,1.02760481834412,73299496
80,429,1.01472401618958,73145251
81,430,1.00917291641235,73133278
82,431,1.02702498435974,73672125
83,432,1.04898595809937,73309837
84,433,1.02877497673035,73431782
85,434,1.02230787277222,73588213
86,435,1.03652906417847,73616141
87,436,1.0321261882782,73109430
88,437,1.03144192695618,73147056
89,438,1.02586102485657,73411542
90,439,1.14107799530029,73493543
91,440,1.02604818344116,73474450
92,441,1.01612901687622,73681883
93,442,1.01394200325012,73872013
94,443,1.03481698036194,73484917
95,444,1.060546875,73931923
96,445,1.08267283439636,73481248
97,446,1.25666809082031,73623681
98,447,1.18704700469971,73600432
99,448,1.08899307250977,73536081
100,449,1.07313513755798,73630060
101,450,1.15567493438721,73773526
102,451,1.09252691268921,73869744
103,452,1.0840380191803,73755905
104,453,1.07250094413757,74059662
105,454,1.11567687988281,74730585
106,455,1.04744696617126,74256003
107,456,1.07122588157654,74082549
108,457,1.08364391326904,74638106
109,458,1.06707096099854,74471058
110,459,1.07173109054565,74303953
111,460,1.16538214683533,74125406
112,461,1.05438208580017,74624885
113,462,1.31238317489624,74791721
114,463,1.25870490074158,74474500
115,464,1.37169718742371,74982406
116,465,1.09343409538269,75212345
117,466,1.20268607139587,75559530
118,467,1.14694118499756,75661668
119,468,1.12636303901672,75547535
120,469,1.06385517120361,75839513
121,470,1.04094290733337,75264117
122,471,1.04130291938782,74951451
123,472,1.30583190917969,75073219
124,473,1.07431793212891,75182337
125,474,1.07321405410767,75142969
126,475,1.0593249797821,75414511
127,476,1.23891305923462,75343940
128,477,1.07793879508972,75803820
129,478,1.25058603286743,75404148
130,479,1.12150692939758,75547261
131,480,1.18470311164856,75552816
132,481,1.16957998275757,75810679
133,482,1.15183091163635,75738541
134,483,1.32101893424988,75158204
135,484,1.32487487792969,75865629
136,485,1.17990183830261,76025117
137,486,1.08800888061523,75655591
138,487,1.14075803756714,75992160
139,488,1.13832879066467,76465767
140,489,1.20609903335571,75888454
141,490,1.132248878479,75811567
142,491,1.08431506156921,76154346
143,492,1.09050011634827,77221538
144,493,1.2011821269989,77004869
145,494,1.14219403266907,77049667
146,495,1.23756504058838,77067516
147,496,1.13786721229553,76599520
148,497,1.0905270576477,77076844
149,498,1.17472910881042,77071777
150,499,1.09660506248474,77117273
151,500,1.0813319683075,77026333
152,501,1.09939098358154,77412336
153,502,1.31320714950562,77409847
