"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
168,467,0.683444023132324,75523794
169,468,0.678067207336426,75456346
170,469,0.675782918930054,75202022
171,470,0.687264919281006,75037338
172,471,0.672216892242432,74860872
173,472,0.674461841583252,75119451
174,473,0.672950029373169,75091175
175,474,0.674740076065063,75142325
176,475,0.678954839706421,75413749
177,476,0.674211025238037,75344195
178,477,0.685181856155396,75805514
179,478,0.676046133041382,75380901
180,479,0.690522909164429,75571563
181,480,0.680402040481567,75439567
182,481,0.68179202079773,75788962
183,482,0.683002948760986,75763746
184,483,0.68010401725769,75323441
185,484,0.680313110351562,75890799
186,485,0.678650856018066,75440459
187,486,0.679955005645752,75682324
188,487,0.683416843414307,75995982
189,488,0.679708957672119,75783367
190,489,0.680923938751221,75797959
191,490,0.679333925247192,75863120
192,491,0.683586120605469,76087998
193,492,0.684279918670654,76535005
194,493,0.794214010238647,76316463
195,494,0.702715158462524,76959446
196,495,0.699305057525635,77072392
197,496,0.684972047805786,76510127
198,497,0.694249868392944,76963194
199,498,0.690822839736938,77221006
200,499,0.693013906478882,77171937
201,500,0.693895101547241,77176809
202,501,0.71088695526123,77411653
203,502,0.711640119552612,77411918
