"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,450,0.678752899169922,73776787
2,451,0.749788999557495,73918410
3,452,0.688606977462769,73782583
4,453,0.712925910949707,74107707
5,454,0.755248069763184,74229633
6,455,0.687489986419678,74328181
7,456,0.63355278968811,74154344
8,457,0.73155403137207,74599592
9,458,0.736326932907104,74367791
10,459,0.695219039916992,74176789
11,460,0.683022975921631,74132408
12,461,0.700399160385132,74521205
13,462,0.677062034606934,74688494
14,463,0.676476001739502,74683555
15,464,0.68122410774231,75034725
16,465,0.685366153717041,75288194
17,466,0.687313079833984,75477902
18,467,0.688123941421509,75511359
19,468,0.68020486831665,75443947
20,469,0.695093870162964,75190153
21,470,0.699114084243774,75024970
22,471,0.685950994491577,74849045
23,472,0.688329935073853,75107118
24,473,0.68166708946228,75078751
25,474,0.693661212921143,75130550
26,475,0.684997081756592,75401383
27,476,0.680454015731812,75331810
28,477,0.687062978744507,75793163
29,478,0.685623168945312,75368831
30,479,0.683929920196533,75559128
31,480,0.679919958114624,75427188
32,481,0.691331148147583,75776419
33,482,0.696038961410522,75751340
34,483,0.686163902282715,75310992
35,484,0.658854007720947,75878408
36,485,0.752287864685059,75428120
37,486,1.00792908668518,75669954
38,487,0.771445989608765,75983927
39,488,0.681565999984741,75771024
40,489,0.683820009231567,75785968
41,490,0.691991090774536,75851233
42,491,0.686511993408203,76075680
43,492,0.690180063247681,76522909
44,493,0.68870997428894,76303925
45,494,0.690989971160889,76946985
46,495,0.691926956176758,77060158
47,496,0.686464071273804,76497749
48,497,0.697520971298218,76950844
49,498,0.696218967437744,77208486
50,499,0.695022106170654,77159477
51,500,0.706668138504028,77164403
52,501,0.71280312538147,77411731
53,502,0.708341121673584,77409366
