"Date","Algeria","Iran","Libya","Nigeria","Saudi Arabia","UAE"
1986-10-01,-0.0381298877852025,-0.0103907034537921,-0.0322856634979687,-0.0368139731227163,0.0216614967811795,-0.00665030642403951
1986-11-01,0.0559034868691665,0.0333262734044309,0.0606246218164348,0.0632509278391058,-0.0134471518974358,0.0268342815776404
1986-12-01,0.116899897771887,0.105510171449785,0.113197374165064,0.10674001649737,0.121660736537669,0.106842154197474
1987-01-01,0.128447810853333,0.134507347202316,0.155931290390969,0.132289927536458,0.118523502184107,0.121723372868306
1987-02-01,-0.056999443964405,-0.0536879404606073,-0.0511159003061345,-0.0544447079683522,-0.0511045181811819,-0.0184271691781655
1987-03-01,0.0378992725909857,0.0335909444360354,0.0329748132354845,0.043515637436162,0.0342809939001706,0.0116627690896232
1987-04-01,0.00959568706185534,0.00598804184462269,0.0139187021908019,0.00274348594575083,0.00537061320341352,0.0018647760609624
1987-05-01,0.0182767064282772,0.0148150857851407,0.0250709510013918,0.031711026372125,-0.00190240163448611,0.000677239147731427
1987-06-01,0.0089083884680686,0.00235017734495345,0.0112160935079577,0.00908905009971241,0.00976177720195383,0.00478402488337899
1987-07-01,0.0577778006668114,0.0245208355565386,0.043647162106195,0.0557546585646923,0.0141846349919564,0.0292153123261389
1987-08-01,-0.0461620417631624,-0.0290498554441224,-0.0371395469494567,-0.0510314800124459,-0.01133156600955,-0.0318577674099603
1987-09-01,-0.0379826347443913,-0.00846584696878389,-0.0527167821724042,-0.0292185459991401,-0.0108852406796708,-0.0143454959199882
1987-10-01,0.0167616792615058,-0.00190430907345752,0.0246509189965861,0.0252841146943053,0.000172796129796561,0.00654620240057176
1987-11-01,-0.0487285038720756,-0.06859725895236,-0.0477066952965121,-0.0526082189688595,-0.000748998969132478,-0.0200579790445988
1987-12-01,-0.0468498083912896,-0.0520490571140386,-0.0471588424373479,-0.0435959214029804,-0.0897922901861663,-0.0710624086494417
1988-01-01,-0.0299423566150783,0.0245614736484749,-0.019130481598576,-0.0251991065775388,-0.0149280205842366,0.0281881408187802
1988-02-01,-0.0514532815889156,-0.059924047603735,-0.0667923571458571,-0.0643407167654497,-0.0316640567354895,-0.0205727122551398
1988-03-01,-0.0368299732507176,-0.0859549263753246,-0.0458636572586936,-0.0506272936969325,-0.0998123060528966,-0.111664740141403
1988-04-01,0.112308434426623,0.107444836639799,0.113465655404155,0.109791430313152,0.104754492646912,0.0699119891987145
1988-05-01,-0.0137438673710686,-0.01614323224948,-0.018409089600682,-0.0115802452106693,-0.00745558166011298,-0.00386598419646591
1988-06-01,-0.0681551616077597,-0.0888009400326004,-0.0676802086301395,-0.07485101774589,-0.0936559197082984,-0.0930982959969074
1988-07-01,-0.00322580924888268,-0.0143306057926491,-0.00339835846667282,0.000845171197467197,-0.0183491386681965,-0.0188111257985224
1988-08-01,-0.0358532070195608,-0.0260563059131344,-0.0344933427061835,-0.0322267719386352,-0.0217155669101498,-0.0101597390591244
1988-09-01,-0.107148225631146,-0.119291264660737,-0.117809463066895,-0.110744108741299,-0.133163773387409,-0.125912268603785
1988-10-01,-0.058567170746424,-0.137814979841203,-0.0560909913306511,-0.0578731250079541,-0.0999651207479146,-0.121969483502578
1988-11-01,0.0590889163700064,0.0523118318559264,0.0613889122346748,0.057273154988457,0.0427507459178488,0.0447767808559735
1988-12-01,0.16091929010087,0.162378687556016,0.166356194992433,0.156484253285845,0.15986431021068,0.17184084998716
1989-01-01,0.0999535497799514,0.133490283500347,0.104224645425789,0.102469504682125,0.131245945235169,0.133775944296688
1989-02-01,-0.002586579973501,0.0125113338891079,-0.00343549745728505,-0.00260907525886487,0.0205270900180373,0.0121054970849001
1989-03-01,0.101855098279568,0.118011941762467,0.111949879212133,0.107245530353598,0.105662220291281,0.0968168048068256
1989-04-01,0.0666058546089575,0.0700950966628039,0.0672171167299713,0.0662320016439043,0.0678136948823343,0.0461496124548534
1989-05-01,-0.078002287222137,-0.0852362981955334,-0.0799838255093475,-0.0775078520703483,-0.0882318962207288,-0.0808698997796597
1989-06-01,-0.0634875488915961,-0.0136829293654426,-0.06727599889416,-0.0603279886012276,-0.01720379045119,0.00244200365555159
1989-07-01,0.00491785947016316,0.00563783368061114,0.00728335339110809,0.016005676799728,0.00387645852439174,-0.00765114673551975
1989-08-01,-0.0607918785280003,-0.0238690422860116,-0.0619680492101785,-0.0724722884674991,-0.0358939596474577,-0.023311078868447
1989-09-01,0.0614606257664767,0.0351141407015141,0.0670638967073952,0.0606594899278071,0.0405632288311415,0.0415764268457402
1989-10-01,0.0683612886078586,0.0214926098597007,0.0663130676873401,0.0718340198842954,0.0389817930709119,0.0381759629276586
1989-11-01,-0.0101974997943969,-0.0032573318703064,-0.0163491380015295,-0.0135914272035391,0.00137301158781178,0.00249398383482731
1989-12-01,0.0624008898047986,0.0623283065380294,0.0658083189985291,0.064949620835036,0.0600243806488985,0.0685563901376677
1990-01-01,0.0682353830188972,0.0225580048792824,0.0729976003592634,0.0651548539768042,0.0287949019479446,0.0146050706059992
1990-02-01,-0.0781610228188673,-0.0487181206551184,-0.0788279189670566,-0.0769129831412095,-0.0415159215492557,-0.029591318761672
1990-03-01,-0.0743688924363822,-0.0576034714822586,-0.0772694975007969,-0.067770941433788,-0.0623294882158771,-0.0718677909899476
1990-04-01,-0.103195915844852,-0.120792366847093,-0.108421247396664,-0.090781065894669,-0.122236405988336,-0.0999344244837918
1990-05-01,-0.0124671957641956,-0.0200920000826885,-0.0169655341582968,-0.0206802052375387,0.00116267153951765,0.0033845385081204
1990-06-01,-0.0984816692858775,-0.120397150586472,-0.0906127383167624,-0.0799481847777821,-0.107565420561752,-0.0699680056451579
1990-07-01,0.151913808609239,0.186778990218332,0.155626431713215,0.14411350195506,0.156257933249245,0.152257400401672
1990-08-01,0.495720692851369,0.553599303668926,0.498144608365126,0.470843142377454,0.517638302183497,0.475672747815502
1990-09-01,0.226530002500417,0.155069062857504,0.222674347328196,0.210844450272646,0.155120141851807,0.124011737389803
1990-10-01,0.052916389861415,0.0593018027986878,0.0414398541471947,0.0453144792957575,0.0565122102633424,0.0874602763725409
1990-11-01,-0.0998159701124822,-0.126989010480843,-0.109401797707788,-0.0965287839765202,-0.111133294743568,-0.111163661608303
1990-12-01,-0.143714392795354,-0.17877720515635,-0.152009748116275,-0.150926870463582,-0.164047444863638,-0.171114615045972
1991-01-01,-0.174390186467674,-0.167228103631673,-0.162933921733213,-0.161398138713579,-0.155722942139643,-0.166872645852907
1991-02-01,-0.16960278438618,-0.311829790332141,-0.211301619294961,-0.192557060687981,-0.301431559438253,-0.313935651143746
1991-03-01,-0.0300684107428877,0.0446410726582682,-0.0231830007835797,-0.0447907650312871,0.0400040541424857,0.00963831916810108
1991-04-01,-0.0289875368732523,0.0220548330935901,-0.00133958492905658,0.00242436865965786,0.0255217023677061,0.0439122397295345
1991-05-01,-0.0152999590258098,0.0507905399067999,-0.0100774166762184,-0.00113407919778929,0.0159576240610791,0.0549493934025551
1991-06-01,-0.0443635863110744,-0.0504620787443791,-0.0592985231931228,-0.0455331468009791,-0.0298146587225054,-0.0331567634117025
1991-07-01,0.0686726152792502,0.0351705873789862,0.0725879340655151,0.067065689528309,0.054018260463392,0.0782908285661299
1991-08-01,0.0193922145324452,0.0215169986164849,0.0160648154414509,0.018257353445553,0.0206432683056277,0.0247736400182003
1991-09-01,0.049434557792925,0.0739661068014363,0.0412153321846727,0.0412679917029991,0.0505016141849862,0.0519412775626616
1991-10-01,0.0799711487626324,0.0614718640936678,0.0868178826066728,0.0814868304372849,0.0720342972904777,0.0698130478708412
1991-11-01,-0.0479317950180158,-0.0253595015780752,-0.0502952295765509,-0.0481371551553014,-0.0318143991785704,-0.0259188543136158
1991-12-01,-0.129677823308533,-0.198461786122632,-0.141978509067195,-0.139370998470629,-0.164453240905947,-0.164180359431727
1992-01-01,-0.0103093696588612,0.00763182038092896,-0.00658359860458914,-0.0165293019512105,-0.0118418336109492,0.00132936470173989
1992-02-01,0,0.0306105786555171,-0.000734193690676402,0.00134318354646754,0.0323852511577175,0.00862669256076919
1992-03-01,-0.0428750505118066,0.00358248225522288,-0.0356564512193597,-0.021984872433811,0.00333283144436193,-0.0116926713024263
1992-04-01,0.0640482711848072,0.0580971437352188,0.0798625437238555,0.0806335995153186,0.0570239690965355,0.0475202526164981
1992-05-01,0.0397805149161595,0.0522897302956964,0.0443013399770767,0.0397074495951127,0.048136889607574,0.0550844414408194
1992-06-01,0.0479239037935837,0.073234228105125,0.0539529047603976,0.0572124810454984,0.0712955786374468,0.0660080291169311
1992-07-01,-0.0394289132640821,-0.0235433814346481,-0.0430496903903786,-0.0385077320905789,-0.024122288440696,-0.0212721352755397
1992-08-01,-0.0213990284769534,-0.0352397281323023,-0.022606554628914,-0.0229473125564712,-0.03300629646817,-0.0317486983145803
1992-09-01,0.0224618818549447,0.0274532594260328,0.0261807223347563,0.0192150722319343,0.025183570786961,0.0412038570853355
1992-10-01,0.0121423035742527,-0.00964998511835983,0.0116545529959823,0.00430519679552042,-0.00851784949127598,-0.0119582889888737
1992-11-01,-0.0463769165862573,-0.0784278961241079,-0.0523279007325741,-0.0507658615916086,-0.0633775098720038,-0.0567162294418526
1992-12-01,-0.0535232784485654,-0.0577324666685716,-0.0533125309522724,-0.0559214421074772,-0.0516634865214935,-0.0383934692070292
1993-01-01,-0.0657411417291739,-0.0610648026611378,-0.0596976999175615,-0.0562528853710214,-0.0586789447841534,-0.0532100608675833
1993-02-01,0.0607206529173395,0.0671829991730735,0.0688938076402212,0.07179792241456,0.0561876925318147,0.0440725197877032
1993-03-01,0.0186332644656001,0.0187634698648008,0.00911230935901824,0.0153070831505794,0.0322570914507194,0.0201025632212083
1993-04-01,-0.0080929824301677,0.00031501024043768,-0.00496005425825079,-0.00941597313275518,-0.00374478329022484,-0.00218340698094351
1993-05-01,-0.0127679269579106,-0.0667456795300468,-0.00971555178609601,-0.0117645340029746,-0.0266136485180899,-0.0221003470006661
1993-06-01,-0.0491353625955685,-0.020408871631207,-0.0494598444221511,-0.0409578756989486,-0.0302086873486064,-0.0151987164369304
1993-07-01,-0.039359038391834,-0.103072185139814,-0.052466315049914,-0.041221617737973,-0.0793098384578837,-0.0564113038532923
1993-08-01,0.00578437522124123,0.0380478644629061,-0.00483002982473604,-0.0168719632909428,0.00908558491665061,-0.0152997874544869
1993-09-01,-0.0487526749655973,-0.0403361949809183,-0.0458522122988343,-0.0464757712732765,-0.0370524010725175,-0.0641729572512116
1993-10-01,0.0378502241310975,0.0475712175884695,0.0327311243361372,0.0380196777305455,0.0513681062527473,0.0899202890646845
1993-11-01,-0.0852848005304578,-0.0884886729459888,-0.0942415685827933,-0.0865057148941967,-0.0794398829911405,-0.0617313630225515
1993-12-01,-0.104316836170116,-0.0991920082590766,-0.109978395025487,-0.1146987166026,-0.134251133548871,-0.113748230031317
1994-01-01,0.0478230850756461,0.0729966760610514,0.0625694465452534,0.05401821838475,0.086764679895737,0.0449809445048517
1994-02-01,-0.0215982315756236,-0.0227141708342492,-0.00909924385511415,-0.0162805429182788,-0.0127709999874107,-0.00986033625616654
1994-03-01,-0.0100052585545949,-0.0109198901140222,0.00474193848615843,-0.0069204428445738,-0.0390899639004458,-0.0342715916418627
1994-04-01,0.0753158811331738,0.125635010939069,0.0902690441616319,0.0768324320432883,0.0973869071805091,0.0804778213538484
1994-05-01,0.0608818565445414,0.0735757741635127,0.0657513775627804,0.0725449690313123,0.0780351300151623,0.0647424155209874
1994-06-01,0.0256309397812978,0.0872881552919781,0.0263011350695424,0.0290593046328133,0.0648787977371163,0.0477702762686864
1994-07-01,0.0398942948301127,0.0465891982424128,0.0342795329569699,0.0363385959362794,0.0360963871097467,0.0284542835152845
1994-08-01,-0.0501514031068685,-0.0332338277547033,-0.0445210270091668,-0.0499673273424469,-0.0259415609682794,-0.0293876635853812
1994-09-01,-0.0467868086987204,-0.024387590278362,-0.0539412760426676,-0.0586352885428615,-0.0457127536689115,-0.0390386356484539
1994-10-01,0.0521360042175373,0.00562697309252092,0.0504425154530175,0.0532024182056797,0.0115789120279417,0.0172672220247934
1994-11-01,0.0505105340501341,0.0344688841764203,0.0589195545310579,0.0401585817110113,0.0373761140699988,0.0399316489811361
1994-12-01,-0.0911596527812131,-0.0570388388744557,-0.085400027689148,-0.0980556972814744,-0.0302454064412124,-0.0305513854733793
1995-01-01,0.0476194346242265,0.0407045937726689,0.0547913992105119,0.0597901592025209,0.0347908688128871,0.0292897003831464
1995-02-01,0.0218342929109761,0.0383894829450167,0.0306086284786362,0.0358736011790866,0.0309633171824931,0.030462076756387
1995-03-01,-0.0069352413440063,-0.0197785239409915,-0.01236599985672,-0.0172537061319564,-0.0155674659462222,-0.0222325183664762
1995-04-01,0.0903260652380079,0.0822623595801622,0.0917395873982323,0.0887598571754179,0.0574880757436471,0.0496841461055208
1995-05-01,-0.00942273201944537,-0.00482338855407761,-0.0132059593371492,-0.00681796611462718,-0.0113260339804846,-0.00897598845715117
1995-06-01,-0.0584240335485415,-0.0647357343636325,-0.0538954147240236,-0.0625807025892697,-0.0599480187585298,-0.0685245970695909
1995-07-01,-0.0905695206988077,-0.0731934176086599,-0.100834199157108,-0.097018608465875,-0.0690567060278433,-0.0755224696349002
1995-08-01,0.0158899691159822,0.0177969427849466,0.00958151556146817,0.018634079544893,0.018781973049662,0.0215397745466598
1995-09-01,0.0519102371200176,0.00957555991957213,0.0443590191944175,0.0517454998195682,0.0113995067564214,0.0141063363347385
1995-10-01,-0.0319470794503078,-0.041775434923008,-0.0318900297146837,-0.0328482596382011,-0.0383217676820095,-0.0289158908047998
1995-11-01,0.0368659285219041,0.0447570084833407,0.0420405825951418,0.037221316955635,0.047569675761296,0.053757032217462
1995-12-01,0.0684346907566404,0.0825197693652938,0.0663636234715164,0.070202286463654,0.0774950319346357,0.0789041850235826
1996-01-01,0.00591240636575352,-0.0274961889842829,0.00399467908037844,0.00605603667704161,-0.0124580158579689,-0.0118736725643624
1996-02-01,0.000160758781794637,-0.0419342235291195,0.0145666997838758,0.00473271831001974,-0.00287935701379588,-0.0244634721783742
1996-03-01,0.0991363957209506,0.0621129497437468,0.0949380406199768,0.101931529330059,0.0966723637001885,0.0518624463664887
1996-04-01,0.04162912212127,0.0312344650617425,0.0379792480652165,0.0376577727919629,0.0789950386410928,0.0303456875280485
1996-05-01,-0.0836487797234912,-0.042282342770026,-0.0836724757241151,-0.0905385676086189,-0.0921704597996571,-0.0356027248092704
1996-06-01,-0.0474120656006232,0.019123291713829,-0.0465200156348928,-0.0443937124735835,-0.045030661713828,0.029184690258448
1996-07-01,0.0642731635666895,0.0185928330766159,0.0583972531154888,0.0678707468133808,0.0346855579878899,0.0288186393514219
1996-08-01,0.050078384709043,0.0462807525640062,0.050451050682835,0.053909629275623,0.044759344466938,0.0444294680648682
1996-09-01,0.0885838809641211,0.0868930246363282,0.0842090681402258,0.0816780310142673,0.0792933042030408,0.0810835023915595
1996-10-01,0.0714186324570029,0.075216163948548,0.0802359630611317,0.0751034304577876,0.0651597769818262,0.063775000421794
1996-11-01,-0.0557738383561856,-0.029937415476393,-0.05914796933333,-0.0680261371697898,-0.0282545338366853,-0.0258336775133921
1996-12-01,0.0510843084165726,0.0419412530566497,0.0581122364597981,0.059501628475846,0.0506268315912182,0.0432488318216115
1997-01-01,-0.0204690296965419,-0.0218055496588846,-0.0262482260749363,-0.0202609467398009,-0.0205551227392529,-0.01979428704739
1997-02-01,-0.103533158984757,-0.125363288059875,-0.109482474446892,-0.104630457082098,-0.119816497035651,-0.112998667459229
1997-03-01,-0.103425589650606,-0.0448554440547085,-0.0991393695327008,-0.110351136465369,-0.0471691555473338,-0.0356306322095574
1997-04-01,-0.0907828508041518,-0.0776174317899973,-0.0999868915152387,-0.0843328959404663,-0.0673122929725343,-0.0669926313547569
1997-05-01,0.090274022624446,0.0989094638339718,0.0808267838403696,0.0952081441938084,0.079947980938567,0.0673380289354734
1997-06-01,-0.0827268169890632,-0.0682543620762608,-0.0843090856762442,-0.0879394513021837,-0.0750902143295226,-0.07592359229916
1997-07-01,0.0497164215246691,0.00534760632659528,0.0570615099201093,0.0542138165941475,-0.00586577475846048,-0.0140432173329129
1997-08-01,0.0132210009796831,0.01484577585128,0.0130934767470196,0.0046330503006783,-0.00336738448178133,0.0033410603908962
1997-09-01,-0.00390107384020365,0.0199056561197042,-0.00380125355899527,-0.00780430031569533,0.0236664564971766,0.0279048396212559
1997-10-01,0.0590414983151248,0.075985906977922,0.0934288979979219,0.0558488101389202,0.064267401704369,0.0592141278789946
1997-11-01,-0.0274931405801987,-0.0329714687954909,-0.032484286418429,-0.0311174631310773,-0.0320692875370567,-0.0335955385147276
1997-12-01,-0.112155813828058,-0.142420340041769,-0.108522235873375,-0.110348057168865,-0.126432777235866,-0.124177737073966
1998-01-01,-0.129295497197085,-0.225930362221389,-0.126400166263114,-0.128436468298975,-0.196930647546737,-0.204057229047362
1998-02-01,-0.0719591068905414,-0.0897211762597936,-0.0777253344287691,-0.0774831446215507,-0.0615800476047645,-0.0903448316172177
1998-03-01,-0.0704743532393944,-0.0965150094497268,-0.0687929514542983,-0.0714353453754054,-0.092423724627107,-0.0758920939472232
1998-04-01,0.0243852012625556,0.0474195328415299,0.0220929736109835,0.0279911719994845,0.0426095988879178,0.0596404666341561
1998-05-01,0.0512571221352812,0.0482471562315677,0.0673392588479727,0.0679414790356458,0.0445660034049161,0.064440052327487
1998-06-01,-0.187862653550288,-0.07112897609442,-0.178763321207223,-0.195895953388904,-0.0690040909909374,-0.0815209045428472
1998-07-01,0.0334370218378769,0.0172550466553375,0.0039267066161718,0.0102916860365475,-0.00160006771263437,0.0194411994953047
1998-08-01,-0.00466276268857477,0.043208754331237,-0.0164639872978448,0.0103516306744254,0.0507748287811871,0.00977524890464247
1998-09-01,0.101371910981969,0.0797655403220759,0.116749596426591,0.112993200749389,0.0532700303767711,0.0552543107893213
1998-10-01,-0.0684001494718134,-0.0324387571503081,-0.0636526507120014,-0.0706498726945809,-0.0342263698851215,-0.0407299516282024
1998-11-01,-0.131106232076242,-0.0727809654906193,-0.121183142413432,-0.127244857562344,-0.0656132686098581,-0.0612815717224586
1998-12-01,-0.095239071221489,-0.178404907806559,-0.104916367304978,-0.112862426309621,-0.185465394021011,-0.163819716153011
1999-01-01,0.123545741437001,0.0469454041668106,0.114642350250788,0.128435599772591,0.0521617795415611,0.0423194318789117
1999-02-01,-0.105619773318182,-0.0441097146123756,-0.107660661042698,-0.100906383333706,-0.0371208863454125,-0.0589800264703979
1999-03-01,0.200906387021556,0.210754591318844,0.22061217762509,0.204410873004661,0.18682308696925,0.209176569077676
1999-04-01,0.170733331251563,0.195584108178852,0.175500167253647,0.206314841487609,0.208170721271619,0.186538748073061
1999-05-01,0.00876938333368547,0.0499371534486509,0.0085358364623224,0.000777000816092224,0.0447752829415945,0.0471982562391002
1999-06-01,0.0352791882631642,-0.00439561147303811,0.0216661668305184,0.0261912128629475,-0.0119962741443952,0.00106573059643452
1999-07-01,0.206271985474202,0.143741407358629,0.207279415167303,0.195008703242691,0.14674503036632,0.139543982478917
1999-08-01,0.0562872487735906,0.0916351181465298,0.0654156714301539,0.0586848458861107,0.0925150297090072,0.0890982080332101
1999-09-01,0.107998615809885,0.138444664039332,0.110471640054974,0.11364314522469,0.132330344757664,0.130004492481445
1999-10-01,-0.0261504951541449,-0.00414212668810124,-0.0316811680103306,-0.0265502320941208,-0.00741060183280535,-0.00967678542924491
1999-11-01,0.117802994341905,0.070163610522851,0.108955540425783,0.106256974704864,0.0643750943594483,0.0739690516917773
1999-12-01,0.042053871564943,0.0445657839265964,0.0525702341021108,0.041969722724961,0.0569329537595189,0.0334225490867518
2000-01-01,-0.00903487432247901,-0.0180910290569773,-0.0345661470666056,-0.017552521778374,-0.0246996003164308,-0.00897224641194629
2000-02-01,0.104456387905587,0.0471478802879043,0.122056208258266,0.109718847546403,0.0562211725363663,0.0626842093325267
2000-03-01,-0.0389841700213214,0.00633077307010637,-0.0277919216157329,-0.0294128326417461,0.00670962298135956,0.00480409271052316
2000-04-01,-0.187871383324492,-0.113219145761927,-0.192381733827217,-0.183862433944975,-0.125634686344735,-0.114101786229181
2000-05-01,0.201487789429782,0.136948075556938,0.196953952114129,0.195846406416651,0.135196816957824,0.133457946919227
2000-06-01,0.0662342884773734,0.0688171454537212,0.0793129985297439,0.0690694144251851,0.0669148351686826,0.0556393269598895
2000-07-01,-0.0404839092068417,-0.0358397933287275,-0.0260514556331396,-0.0379824886756826,-0.0324931802217517,-0.0352823898911456
2000-08-01,0.0169311470239697,-0.00590526982658507,0.00261891549785231,0.0107248908987774,-0.00265154460426202,0.016771133501969
2000-09-01,0.126144193480396,0.10194818147533,0.0992857154963431,0.116482197580303,0.120900329328374,0.114869303626853
2000-10-01,-0.0619177295073896,-0.00615113172080674,-0.0518551708429507,-0.0626903067082425,-0.0143494316680116,-0.0104646586806482
2000-11-01,0.0582338167745342,-0.0231991956769689,0.0663590204570411,0.0691015635949244,-0.0118711587831439,-0.0270112053678363
2000-12-01,-0.235808114155532,-0.286419888706625,-0.261394684946618,-0.254597788441554,-0.274673451852505,-0.214429094577372
2001-01-01,-0.0012262417232443,-0.00112186240906616,0.0206514255260822,-0.00176806914023766,-0.0149897168938429,-0.0165725911746356
2001-02-01,0.0639032542142118,0.0902333451758122,0.0692036732800615,0.0746162613503215,0.106274322263195,0.0662493855412007
2001-03-01,-0.113462502396509,-0.0469841037711152,-0.118286977209829,-0.118015735454163,-0.0431905425349535,-0.0522774703823347
2001-04-01,0.0330120524104611,0.0209647567568692,0.0338502433816845,0.0435567624530319,0.0197060973018841,0.0230866109450864
2001-05-01,0.104334728529848,0.0650756811090492,0.121942453951619,0.114137206263104,0.0613232711229156,0.0635788544113417
2001-06-01,-0.010911703159578,0.00908241730018926,-0.0236749330282686,-0.0158396749653095,0.0154773244325715,0.00372412168835317
2001-07-01,-0.126555960222704,-0.0774091336951055,-0.121160516424613,-0.123219203266176,-0.085501707008223,-0.076449685765714
2001-08-01,0.0449141903247391,0.0303808765841403,0.0301887382188865,0.0241349827093842,0.0362472516912464,0.0258643643170142
