"Algeria","Iran","Libya","Nigeria","Saudi.Arabia","UAE"
-2.20127128992364,-1.94641399221488,-2.19088900777443,-1.73535796200414,-1.80154926020696,-1.67294377063214
0.114270942498842,-0.766174713444584,0.0589139496849835,0.0647319006625242,-0.602112715752851,-0.19156706399714
-2.4275124762628,-1.89032961631882,-2.03522860651738,-2.59758280556315,-1.69287311180895,-3.05250349751344
-0.781499243881882,-1.01895234886942,-0.974318495151856,-1.24555853576239,-0.897488004766128,-1.26606863284695
0.911396545761245,0.526066150614807,1.04619864893842,0.967639942395299,0.614466829571141,0.840977985417988
-0.0960846556789949,-0.110133352376494,-0.139112204630544,-0.00351548616113995,0.12623495459991,0.277761420390574
0.403380364077,0.0656740930513928,0.505942327969704,0.3451959706748,0.286815270931031,0.28010377742044
-1.31387003013487,-1.19209798341048,-1.76107735364847,-1.38079835514581,-1.0723532785668,-1.06937208692369
-2.65441525346487,-3.28741709842771,-3.04545134658139,-3.14251298203437,-3.52541207752575,-3.55803182731483
-1.13253168728942,-1.21978344355743,-1.02944738630179,-1.37325379858816,-1.19170051224187,-1.06539210587596
-0.914894483933541,-0.77211740066667,-0.801523618641327,-0.908636041952957,-0.660893290710182,-0.268510100894024
-1.80972080372472,-3.53831183774001,-2.1311220939876,-1.76675415231608,-3.32635731456382,-3.25671370796205
-1.09502819284785,-2.10059378868053,-1.17574104323886,-1.21115903802912,-1.91145655937485,-1.10159380360455
-1.92678737258461,-1.41715377541732,-1.63953728865729,-1.93212411965843,-1.38385941271071,-1.22358581230048
0.394921949312894,-0.0356134481590553,0.170914102765591,0.167208535031587,-0.0226610741304167,0.555690970914585
-3.34923733985227,-3.30222951452957,-3.807941068518,-2.72033979534567,-2.84840821090636,-4.82139201658724
-0.414304061242934,-0.672174988835837,-0.294845853836546,-0.479403752966435,-0.757600028000437,0.111917791341469
0.862027920232308,0.523241452602767,0.851263503393729,0.804422612735441,0.568531796106718,0.757694904234449
0.538229405194985,-0.460006455864818,0.411450374890246,0.435701570938225,-0.307996753040535,0.221997896849169
1.25864268816463,1.17587814987453,1.1176244630317,1.32364903187341,1.251145545631,1.34472235870795
0.11547645395679,-1.26250441645239,0.279028599745592,0.389725873357525,-1.29347979575803,-0.417829549890863
-1.31596643985261,-0.473044614715939,-0.542132000779331,-0.559949699192742,-0.382344591719239,-1.14732787502139
0.106364977609761,-6.98480295084267,-0.128679026170548,-0.409180004089682,-5.28158666836246,-0.623842707233484
0.0151970791345803,-0.711096110481216,-0.285570783947478,-0.997935141313633,-0.610953897759631,0.263025006470833
0.0785317308330313,-1.42886690741888,0.250870759761535,-0.013377219154628,-1.91110619166872,-0.309697978669439
0.281650109568128,-1.45148279104325,0.114109806882794,-0.0184785352591215,-1.20261296414724,-0.87177962529836
-2.36014633341257,-1.84253579897128,-2.08029810593008,-5.26641400542151,-2.2636277729324,-4.09289764016063
-3.07905768238857,-1.50814633935386,-2.6012899482259,-2.99008196729835,-1.40190582889961,-2.30478052214747
