"Algeria","Iran","Libya","Nigeria","Saudi.Arabia","UAE"
-1.96811758657289,-2.6993256712832,-2.11347226928909,-2.77021304391448,-2.29127867695876,-2.52018078217364
0.0140379754506572,-0.139700985651825,-0.00837121288491272,0.146660638752723,-0.0896207785206258,-0.0740926207566996
-0.965125121799474,-1.05633083466487,-1.11666405980101,-1.0167581504761,-0.550969046422086,-0.383856265926186
0.537652817176447,0.642953607698244,0.631861909453436,0.566567061879951,0.768554661643364,0.91128539654892
-0.516677693882825,-0.663624100011637,-0.417943091164276,-0.327359823695497,-0.446303482258243,-0.219617549271828
-6.12985175385188,-3.47775340373067,-6.52538550436012,-4.6283880079501,-2.43368103468549,-2.43095940740094
1.23259647215293,1.04322866415599,1.24214743946535,1.22354410320795,1.14403879751518,1.08234792431429
0.915428465732087,0.919072852458729,0.909352247566334,1.07016004679834,1.10998295654485,1.35559240713228
2.50785230929674,2.54094035596721,2.49575853843721,2.41691272621363,2.72758150387012,2.84016962039348
2.44020134014363,2.4708669041289,2.49474747661366,2.28966910456648,2.54957498675074,2.48231628391277
2.12493070725527,1.89662575984362,2.13503960398021,2.11083351781385,2.04280283496367,1.70949047489373
-0.877002431839871,-0.446503621298964,-0.413908381924276,-1.12687783583794,-0.863821432112636,-0.47447268064648
-6.23246616772785,-9.19581896366569,-4.75690421532696,-4.85798176210917,-4.71568655011449,-1.89476209625881
0.0329157342663056,0.195786124450307,-0.0844149282965292,0.108408152608108,0.628294336957518,-0.58944833777357
-0.675664357369957,0.349459207469766,-0.300142901210106,-1.23978386237733,0.00673563908404962,0.0739429186379263
0.213706230353061,0.236779667765749,0.56178613153036,0.201505084557431,0.531236730823863,0.770259680403639
1.43118937306165,1.36227059963217,1.31590941768552,1.37219555293903,1.3624728577036,1.447530933775
-0.913317351517091,-1.35248952825657,-1.07833073763768,-1.33517335290803,-0.844415402517261,-0.535985022325818
0.382305726009014,-0.0127218935697684,0.523242763731486,0.293160991672877,0.0491194862836313,0.149291272767739
-0.489820906685284,-0.594958348448887,-0.383053135009514,-0.522668719280547,-1.07572614239334,-1.07421285780631
-0.336149094737735,-0.246394003069109,-0.44672465055617,-0.317285079451647,-0.272278819321965,-0.396622934489606
-1.21044472688578,-1.14857456760057,-1.174954318527,-1.37844292453804,-1.56892608525443,-1.1010353447043
-2.34131327682357,-2.29720521527071,-2.18110265567953,-2.27847745137946,-2.35373667087495,-2.32438875666408
-2.70567950171017,-3.3712760017206,-2.61216386457475,-2.84368875462305,-2.42536094693275,-3.25125425351064
-2.26172921770782,-1.67430988511997,-2.02270327459435,-2.1964788791727,-1.58456324466189,-1.65015970657041
-0.636451052654422,-1.04289835990203,-0.607228564277216,-0.583117108528294,-1.14860571956678,-1.08498272633882
-0.716410924522701,-0.841436865824909,-0.604449938228624,-0.582722560799163,-0.586722934162422,-0.313288135459301
0.468951077624898,0.0744048576334517,0.515832895225258,0.42149180360263,-0.0140110783355434,-0.117147995308637
-4.82777062128448,-2.31967401897421,-3.4777058086152,-4.18588616274765,-2.84775360179038,-1.8712668594525
-3.15019586303488,-4.4548470806345,-3.52414906835764,-3.82813652474506,-3.43850758811431,-2.99443221385893
-2.82171695245055,-2.4096862577581,-3.18872537277142,-2.7868439377882,-2.90697556427048,-2.71728160822536
-4.57615615182185,-5.88898215230849,-4.18722034965149,-4.34317362853696,-6.00263961812179,-4.23029266696482
-0.81537513487833,-0.650850872631291,-0.617459023218922,-0.940484992663897,-0.551289539202727,-0.559017984805226
-2.36681379621899,-1.77958594227086,-2.41132137569504,-2.30336692352122,-1.58469070269057,-1.68438228437479
-0.553145391457567,-0.805690364434406,-0.549856709456328,-0.550839782231851,-0.577721575889351,-0.604745508197625
-1.08179125717928,-1.38545579329423,-1.11423546519691,-1.10974027770201,-1.3087630526164,-1.42898326165201
-0.409666764534758,-0.562374253858313,-0.441018697557754,-0.415857056366334,-0.311577473245964,-0.225379438526909
0.170045547295346,-0.290984233726472,0.146623817432259,0.177079914224677,-0.107672928259873,-0.0394414964185339
