"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,250,0.533057928085327,62365769
2,251,0.60208010673523,62426320
3,252,0.530932903289795,62483134
4,253,0.625699043273926,62611759
5,254,0.563997983932495,62591384
6,255,0.537125110626221,62593995
7,256,0.531664133071899,62741557
8,257,0.531599998474121,62851848
9,258,0.522344827651978,62850934
10,259,0.535639047622681,62961219
11,260,0.524956941604614,63009422
12,261,0.532125949859619,63203591
13,262,0.527022838592529,63278141
14,263,0.52891993522644,63402478
15,264,0.541774988174438,63320299
16,265,0.534394025802612,63364452
17,266,0.529773950576782,63616976
18,267,0.593530178070068,63584570
19,268,0.536871910095215,63621607
20,269,0.539900064468384,63609876
21,270,0.53370213508606,63692996
22,271,0.538805961608887,63914729
23,272,0.530493974685669,63842386
24,273,0.640805959701538,63990579
25,274,0.536853075027466,63969813
26,275,0.538599014282227,64053314
27,276,0.533556938171387,64137971
28,277,0.549988031387329,64306213
29,278,0.542524099349976,64776031
30,279,0.535292148590088,64390801
31,280,0.540438175201416,64360752
32,281,0.53567910194397,64551802
33,282,0.5397789478302,64489087
34,283,0.539299011230469,64595766
35,284,0.534420967102051,64473715
36,285,0.657773971557617,64343838
37,286,0.549257040023804,64757312
38,287,0.581648111343384,64745535
39,288,0.539473056793213,64754570
40,289,0.540619134902954,64746612
41,290,0.548714160919189,65156602
42,291,0.542675971984863,64930938
43,292,0.540992975234985,65175247
44,293,0.544136047363281,65162141
45,294,0.546983003616333,65203066
46,295,0.544564962387085,65330855
47,296,0.545129060745239,65409011
48,297,0.545471906661987,65418764
49,298,0.549926042556763,65392344
50,299,0.554582834243774,65549022
51,300,0.549407958984375,65493975
52,301,0.560935974121094,65813860
53,302,0.54723596572876,65450737
54,303,0.54249382019043,65502461
55,304,0.542365074157715,65754452
56,305,0.554232120513916,65773751
57,306,0.549715042114258,65818810
58,307,0.556687116622925,65996854
59,308,0.548593997955322,66183735
60,309,0.55138897895813,66063570
61,310,0.544543027877808,66152722
62,311,0.542755842208862,66125537
63,312,0.548973083496094,66383905
64,313,0.567464113235474,66356439
65,314,0.547588109970093,66425760
66,315,0.677091121673584,66948513
67,316,0.560493946075439,66710055
68,317,0.55150318145752,66620510
69,318,0.553473949432373,66772278
70,319,0.554031133651733,66651801
71,320,0.55950403213501,66864542
72,321,0.555508136749268,67175226
73,322,0.571132898330688,67366224
74,323,0.56489896774292,67293453
75,324,0.570119857788086,67303198
76,325,0.580182075500488,67782088
77,326,0.564604043960571,67624172
78,327,0.566009998321533,67667380
79,328,0.567983865737915,67468421
80,329,0.582318067550659,67952118
81,330,0.569640159606934,67717842
82,331,0.569584846496582,68107545
83,332,0.570883989334106,67922318
84,333,0.575763940811157,68070436
85,334,0.572850942611694,68253234
86,335,0.57427191734314,68138859
87,336,0.573279142379761,68211985
88,337,0.574780225753784,68318460
89,338,0.570981979370117,68364975
90,339,0.577338933944702,68326335
91,340,0.578001022338867,68561360
92,341,0.579470872879028,68495244
93,342,0.581099033355713,68634456
94,343,0.586856126785278,68589335
95,344,0.579790115356445,68900689
96,345,0.609861135482788,68821710
97,346,0.573771953582764,68794297
98,347,0.57306694984436,68830288
99,348,0.57876992225647,68887462
100,349,0.573609113693237,69017128
101,350,0.57748007774353,68885841
102,351,0.582237005233765,68883065
103,352,0.587537050247192,68783390
104,353,0.585162878036499,69288492
105,354,0.58421802520752,69383819
106,355,0.720149993896484,69369573
107,356,0.586620092391968,70134420
108,357,0.768377065658569,69497165
109,358,0.575075149536133,69270649
110,359,0.579081058502197,69504174
111,360,0.582176923751831,69516365
112,361,0.585960865020752,69738315
113,362,0.585602045059204,69670368
114,363,0.585680961608887,69775643
115,364,0.587117910385132,69931223
116,365,0.590059995651245,69803450
117,366,0.588626861572266,69991413
118,367,0.584707021713257,69873010
119,368,0.585829019546509,69929594
120,369,0.588533878326416,70039091
121,370,0.584319829940796,70405988
122,371,0.592794179916382,70190282
123,372,0.580027103424072,70255483
124,373,0.592855930328369,70028085
125,374,0.590066194534302,70359249
126,375,0.584346055984497,70212879
127,376,1.00786304473877,70169507
128,377,0.780541896820068,70309019
129,378,0.850744009017944,70258713
130,379,0.77847409248352,70327680
131,380,0.87163496017456,70723265
132,381,0.784158945083618,70233973
133,382,0.790371894836426,70525913
134,383,0.864588022232056,70505205
135,384,1.24202108383179,70416977
136,385,1.77550196647644,70339338
137,386,0.796851873397827,70643902
138,387,0.663141012191772,70795309
139,388,0.745425939559937,70573241
140,389,0.61726188659668,70481534
141,390,0.665726184844971,70833180
142,391,0.610046148300171,71106386
143,392,0.601587057113647,70983695
144,393,0.595575094223022,71108205
145,394,0.603677988052368,71159033
146,395,0.599019050598145,71471764
147,396,0.606465101242065,71585519
148,397,0.600690126419067,71725060
149,398,0.600205898284912,71763761
150,399,0.728808879852295,71801545
151,400,0.60637092590332,72400486
152,401,0.602499961853027,71949647
153,402,0.858998775482178,72022557
154,403,0.6750328540802,72198196
155,404,0.606621980667114,72099253
156,405,0.602428913116455,72110004
157,406,0.601026773452759,72154903
158,407,0.60761308670044,72289816
159,408,0.600739002227783,72037640
160,409,0.608382940292358,72223280
161,410,0.610836982727051,72509020
162,411,0.611209869384766,72442585
163,412,0.61098313331604,72899586
164,413,0.620106935501099,72641747
165,414,0.629207849502563,72418792
166,415,0.734817028045654,72777544
167,416,0.609531879425049,72310327
168,417,0.640221834182739,72656331
169,418,0.610069036483765,72786005
170,419,0.606972217559814,72730370
171,420,0.604513883590698,72560719
172,421,0.623974084854126,73544286
173,422,0.614623069763184,73000146
174,423,0.618860006332397,73251430
175,424,0.616050958633423,73215975
176,425,0.620152235031128,73414218
177,426,0.618120908737183,73782931
178,427,0.63188099861145,73861561
179,428,0.616132020950317,73690386
180,429,0.623661994934082,73516712
181,430,0.613451957702637,73467617
182,431,0.620815992355347,73757663
183,432,0.616781949996948,73498924
184,433,0.617860078811646,73767455
185,434,0.615360021591187,73673946
186,435,0.615925073623657,73724001
187,436,0.615123987197876,73196735
188,437,0.614330053329468,73360992
189,438,0.63122296333313,73646645
190,439,0.618113994598389,73750926
191,440,0.61017107963562,73753558
192,441,0.722539901733398,73961283
193,442,0.618628025054932,74151911
194,443,0.64326810836792,73914885
195,444,0.621126174926758,74235390
196,445,0.611604928970337,73613559
197,446,0.614022970199585,73692154
198,447,0.618848085403442,73667637
199,448,0.612380027770996,73604440
200,449,0.612892866134644,73850048
201,450,0.613781929016113,73885805
202,451,0.613955020904541,74027018
203,452,0.612072944641113,73891194
204,453,0.614492177963257,74216181
205,454,0.620429992675781,74337932
206,455,0.644018888473511,74436653
207,456,0.612752199172974,74262704
208,457,0.616858005523682,74708108
209,458,0.622714042663574,74475879
210,459,0.617884874343872,74285081
211,460,0.614199876785278,74240767
212,461,0.617090940475464,74629479
213,462,0.617321014404297,74796935
214,463,0.617239952087402,74792277
215,464,0.626374959945679,75143121
216,465,0.620271921157837,75396172
217,466,0.623329877853394,75586276
218,467,0.626865863800049,75620088
219,468,0.622527837753296,75552769
220,469,0.635019063949585,75298421
221,470,0.619216918945312,75133378
222,471,0.617517948150635,74957897
223,472,0.625264883041382,75215401
224,473,0.619577884674072,75187668
225,474,0.618091106414795,75239399
226,475,0.629096031188965,75510755
227,476,0.627680063247681,75440475
228,477,0.623386144638062,75901572
229,478,0.621575832366943,75477792
230,479,0.625669002532959,75667682
231,480,0.624415874481201,75535631
232,481,0.632683038711548,75885113
233,482,0.659703969955444,75859726
234,483,0.729835033416748,75419623
235,484,0.628934144973755,75986929
236,485,0.627511024475098,75536430
237,486,0.625091075897217,75778190
238,487,0.629731893539429,76092430
239,488,0.626676082611084,75879558
240,489,0.626626968383789,75894640
241,490,0.625318050384521,75959504
242,491,0.630399227142334,76183880
243,492,0.633800029754639,76631328
244,493,0.632256984710693,76412461
245,494,0.635214805603027,77055941
246,495,0.644039154052734,77168739
247,496,0.639185905456543,76606276
248,497,0.641753911972046,77059246
249,498,0.635687112808228,77316871
250,499,0.643179893493652,77268399
251,500,0.642099142074585,77272927
252,501,0.653398036956787,77412688
253,502,0.660111904144287,77412686
