"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,350,0.592119216918945,68883063
2,351,0.628653049468994,68880716
3,352,0.585736989974976,68781173
4,353,0.596470832824707,69285743
5,354,0.584505081176758,69382215
6,355,0.590759038925171,69367937
7,356,0.594929933547974,70134283
8,357,0.58650803565979,69494378
9,358,0.573752880096436,69269059
10,359,0.576376914978027,69501564
11,360,0.583518981933594,69513620
12,361,0.58541202545166,69736354
13,362,0.576575994491577,69668123
14,363,0.585387945175171,69772909
15,364,0.578973054885864,69928856
16,365,0.577571868896484,69801870
17,366,0.589855909347534,69988611
18,367,0.577073097229004,69870196
19,368,0.587930917739868,69928067
20,369,0.686810970306396,70036904
21,370,0.581223964691162,70403750
22,371,0.578860998153687,70188706
23,372,0.587597131729126,70253939
24,373,0.588611125946045,70025845
25,374,0.588956117630005,70357274
26,375,0.589391946792603,70210457
27,376,0.578993082046509,70166755
28,377,0.579957008361816,70306370
29,378,0.578740835189819,70256007
30,379,0.593750953674316,70324936
31,380,0.58489990234375,70721186
32,381,0.582085847854614,70232325
33,382,0.58430004119873,70524299
34,383,0.592677116394043,70503078
35,384,0.578623056411743,70414802
36,385,0.579157114028931,70336694
37,386,0.584314823150635,70642138
38,387,0.584946870803833,70793657
39,388,0.609880924224854,70570495
40,389,0.593080997467041,70479144
41,390,0.593910932540894,70830507
42,391,0.729763984680176,71104381
43,392,0.59719181060791,70980897
44,393,0.695427179336548,71106002
45,394,0.596866846084595,71156787
46,395,0.600561141967773,71469761
47,396,0.592808961868286,71583662
48,397,0.613312005996704,71723096
49,398,0.602376222610474,71761385
50,399,0.597204923629761,71800003
51,400,0.600258111953735,72418395
52,401,0.599963903427124,71946933
53,402,0.594696998596191,72020949
54,403,0.598516941070557,72195440
55,404,0.596539974212646,72097596
56,405,0.59768795967102,72107424
57,406,0.605433940887451,72152200
58,407,0.60996413230896,72287586
59,408,0.603215932846069,72035467
60,409,0.619795083999634,72221653
61,410,0.610063076019287,72507390
62,411,0.715511083602905,72439895
63,412,0.610576152801514,72897942
64,413,0.610687017440796,72640201
65,414,0.598556995391846,72417137
66,415,0.602679967880249,72774831
67,416,0.59699296951294,72307560
68,417,0.604032039642334,72653560
69,418,0.643582820892334,72783182
70,419,0.603451013565063,72728779
71,420,0.610637903213501,72559069
72,421,0.619534969329834,73541939
73,422,0.605002880096436,72998427
74,423,0.609811067581177,73248687
75,424,0.619915008544922,73213162
76,425,0.631616830825806,73412064
77,426,0.624958992004395,73781164
78,427,0.632811069488525,73865857
79,428,0.624421119689941,73687606
80,429,0.623165845870972,73514463
81,430,0.615972995758057,73464893
82,431,0.616921186447144,73754893
83,432,0.613383769989014,73497294
84,433,0.616573095321655,73764673
85,434,0.606755018234253,73672379
86,435,0.609421968460083,73722093
87,436,0.601051092147827,73194755
88,437,0.614777088165283,73358442
89,438,0.606902837753296,73644511
90,439,0.617854118347168,73748227
91,440,0.617697954177856,73750742
92,441,0.621126890182495,73959694
93,442,0.618637084960938,74150212
94,443,0.630277156829834,73913305
95,444,0.618908882141113,74233730
96,445,0.61886477470398,73610731
97,446,0.619431972503662,73689460
98,447,0.605776786804199,73666021
99,448,0.605590105056763,73602467
100,449,0.609117984771729,73848386
101,450,0.607835054397583,73883125
102,451,0.60850191116333,74024244
103,452,0.615258932113647,73888753
104,453,0.723685026168823,74214484
105,454,0.608764886856079,74335150
106,455,0.622361898422241,74434549
107,456,0.617891073226929,74261028
108,457,0.670074939727783,74706410
109,458,0.645169019699097,74474264
110,459,0.639225959777832,74283467
111,460,0.643553018569946,74238060
112,461,0.622215032577515,74627313
113,462,0.613163948059082,74794175
114,463,0.62521505355835,74789468
115,464,0.627092838287354,75141274
116,465,0.623327970504761,75394554
117,466,0.621182918548584,75584557
118,467,0.642834901809692,75617980
119,468,0.616750955581665,75550536
120,469,0.623440980911255,75296001
121,470,0.631067991256714,75131198
122,471,0.615399837493896,74955256
123,472,0.617330074310303,75212682
124,473,0.615902900695801,75185528
125,474,0.6266930103302,75236700
126,475,0.629276990890503,75508323
127,476,0.626337051391602,75437858
128,477,0.631309986114502,75898746
129,478,0.617337942123413,75475363
130,479,0.623317003250122,75666090
131,480,0.627634048461914,75533417
132,481,0.637248039245605,75883461
133,482,0.62283992767334,75858056
134,483,0.62054705619812,75417579
135,484,0.622779130935669,75985286
136,485,0.638497114181519,75534124
137,486,0.630715847015381,75776467
138,487,0.644289970397949,76089609
139,488,0.61980390548706,75877789
140,489,0.665821075439453,75891883
141,490,0.654319047927856,75956708
142,491,0.637805938720703,76181718
143,492,0.638148069381714,76628528
144,493,0.642850875854492,76410825
145,494,0.630887031555176,77053463
146,495,0.765508890151978,77166461
147,496,0.630737066268921,76604567
148,497,0.630028963088989,77057565
149,498,0.632397174835205,77315230
150,499,0.636432886123657,77266123
151,500,0.631670951843262,77270939
152,501,0.650007963180542,77412688
153,502,0.655617952346802,77412682
