"Forecast_Step","Window_Size","Time_Sec","Peak_RAM_MB"
1,300,0.568648815155029,65492599
2,301,0.560065984725952,65813605
3,302,0.569115877151489,65449261
4,303,0.57370400428772,65502186
5,304,0.55373215675354,65753638
6,305,0.559418201446533,65772377
7,306,0.546073913574219,65817434
8,307,0.556243181228638,65995486
9,308,0.558012008666992,66182333
10,309,0.596398115158081,66062203
11,310,0.553493976593018,66151340
12,311,0.546911954879761,66124028
13,312,0.550831079483032,66382462
14,313,0.66088080406189,66355074
15,314,0.543720006942749,66424296
16,315,0.582686185836792,66947083
17,316,0.558247089385986,66708691
18,317,0.55498194694519,66619120
19,318,0.55094313621521,66771364
20,319,0.561508893966675,66651448
21,320,0.55353307723999,66863338
22,321,0.5589439868927,67173727
23,322,0.559257030487061,67364839
24,323,0.5678870677948,67292090
25,324,0.560742139816284,67301697
26,325,0.566906929016113,67780653
27,326,0.563966989517212,67622663
28,327,0.576125860214233,67666042
29,328,0.563492774963379,67467343
30,329,0.566336154937744,67950737
31,330,0.571868181228638,67716410
32,331,0.577152013778687,68106162
33,332,0.574547052383423,67921409
34,333,0.57670783996582,68070111
35,334,0.569195985794067,68251855
36,335,0.575450897216797,68137769
37,336,0.576544046401978,68210623
38,337,0.568130016326904,68317095
39,338,0.575048208236694,68363616
40,339,0.575257062911987,68324975
41,340,0.575431108474731,68559975
42,341,0.586878061294556,68494028
43,342,0.573891162872314,68633078
44,343,0.705743074417114,68587968
45,344,0.579856872558594,68899313
46,345,0.614583015441895,68820359
47,346,0.577846050262451,68793440
48,347,0.581125020980835,68829429
49,348,0.578350782394409,68886074
50,349,0.583168983459473,69016815
51,350,0.572354793548584,68884466
52,351,0.579087018966675,68881985
53,352,0.575977087020874,68782467
54,353,0.584274053573608,69287113
55,354,0.616834878921509,69383357
56,355,0.69160795211792,69368723
57,356,0.588881015777588,70134877
58,357,0.585576057434082,69495799
59,358,0.577111959457397,69270076
60,359,0.581586837768555,69502839
61,360,0.579477787017822,69515006
62,361,0.586512804031372,69736844
63,362,0.613946914672852,69669414
64,363,0.591603994369507,69774276
65,364,0.584888935089111,69930136
66,365,0.586198091506958,69802918
67,366,0.582251071929932,69990040
68,367,0.581751108169556,69871618
69,368,0.585338115692139,69929349
70,369,0.599344968795776,70037659
71,370,0.586974143981934,70405030
72,371,0.580757141113281,70189852
73,372,0.588892936706543,70255252
74,373,0.603335857391357,70027160
75,374,0.590401887893677,70357776
76,375,0.58289098739624,70211789
77,376,0.584995031356812,70168140
78,377,0.59075403213501,70307668
79,378,0.5903639793396,70257353
80,379,0.610953092575073,70326307
81,380,0.595333814620972,70721806
82,381,0.591830015182495,70233071
83,382,0.59215497970581,70525157
84,383,0.613000869750977,70503759
85,384,1.13927698135376,70416130
86,385,0.643032073974609,70337924
87,386,0.598258972167969,70643428
88,387,0.606346130371094,70794398
89,388,0.586241006851196,70571832
90,389,0.590105056762695,70480447
91,390,0.603171110153198,70831813
92,391,0.601639986038208,71104916
93,392,0.59088397026062,70982333
94,393,0.595172882080078,71106758
95,394,0.597531080245972,71158121
96,395,0.600719928741455,71470299
97,396,0.596678972244263,71584016
98,397,0.709462881088257,71723563
99,398,0.596276044845581,71762684
100,399,0.604657888412476,71801296
101,400,0.607702016830444,72412693
102,401,0.603875875473022,71948281
103,402,0.604032039642334,72022198
104,403,0.605911016464233,72196871
105,404,0.59937310218811,72098333
106,405,0.603811025619507,72108728
107,406,0.605512857437134,72153563
108,407,0.607151985168457,72288905
109,408,0.625165939331055,72036791
110,409,0.609377145767212,72222893
111,410,0.612238168716431,72508260
112,411,0.623294115066528,72441242
113,412,0.609104871749878,72898744
114,413,0.607484102249146,72641508
115,414,0.60224986076355,72417499
116,415,0.60710620880127,72776206
117,416,0.60370397567749,72308974
118,417,0.609955072402954,72654968
119,418,0.612480163574219,72784628
120,419,0.609649896621704,72729800
121,420,0.615993022918701,72560139
122,421,0.618387937545776,73543267
123,422,0.60818600654602,72998836
124,423,0.614467144012451,73250073
125,424,0.615744829177856,73214605
126,425,0.622795104980469,73413364
127,426,0.624160051345825,73782228
128,427,0.627454042434692,73867352
129,428,0.615326881408691,73688976
130,429,0.619029998779297,73515283
131,430,0.616055011749268,73466262
132,431,0.616848945617676,73756312
133,432,0.616524934768677,73498170
134,433,0.613136053085327,73766119
135,434,0.608464002609253,73673704
136,435,0.616323947906494,73722496
137,436,0.604391098022461,73195236
138,437,0.627322196960449,73359789
139,438,0.615504026412964,73645175
140,439,0.721328973770142,73749564
141,440,0.61321210861206,73752189
142,441,0.611093997955322,73960767
143,442,0.619327068328857,74151545
144,443,0.633836984634399,73914558
145,444,0.620696783065796,74234549
146,445,0.617666006088257,73612182
147,446,0.612085819244385,73690740
148,447,0.619976997375488,73667070
149,448,0.632439851760864,73602937
150,449,0.614994049072266,73849208
151,450,0.612419843673706,73884447
152,451,0.614067792892456,74025636
153,452,0.609437942504883,73890086
154,453,0.629397869110107,74215836
155,454,0.620592832565308,74336567
156,455,0.621150970458984,74435181
157,456,0.624517917633057,74262122
158,457,0.621844053268433,74706761
