"Algeria","Iran","Libya","Nigeria","Saudi.Arabia","UAE"
-6.73465498814777,-11.06530908714,-6.98006328448309,-6.86971719278093,-9.34180556890367,-9.10111187919061
-3.81633494569257,-4.77101274005596,-4.1721288235065,-3.74167667696648,-5.129951489052,-4.19456753374745
-5.51631334274966,-5.87283182988316,-5.42198179177647,-6.04508239469992,-6.20917346395479,-5.99385548380284
-9.63821776161465,-7.41980299161153,-5.9299204943854,-8.05084684832011,-7.02148608057492,-9.17169143345653
-4.24260771147668,-6.04673896490434,-3.08146368683525,-5.18722567262618,-5.45005623860815,-5.44834528752812
-6.34856273908439,-9.92278054756732,-8.09389602979885,-7.30655106781345,-9.07612053432833,-10.1472014431096
-3.44664347502125,-4.03819596621928,-2.27066312510741,-2.95177835469516,-3.81250242983532,-4.21622461183913
-2.396173843241,-2.70931695162918,-3.32041549111094,-4.22187464638522,-3.72617353957788,-3.3509028854317
-4.76397223867658,-4.62230114396326,-6.62400810697884,-4.87859654829435,-4.32370181496155,-5.27309149847957
-5.86308157253307,-5.94512969748062,-6.25881412557268,-6.43913675280485,-6.64084834505141,-5.52182603534133
-8.13475220649908,-9.88016934736897,-11.4093771878687,-8.11314589970124,-11.0689767816812,-7.05677179582363
-3.61531435976843,-4.01636989265349,-4.63656045225114,-4.24718283078077,-3.13648333560557,-3.81134194737313
-4.56954363966773,-10.681970404139,-6.22522898111274,-6.21502733592074,-8.4502282467069,-8.97203544501772
-5.33350545841973,-6.28524099363897,-5.88392369688457,-5.32688935415582,-8.43337478451778,-6.86426280641483
-2.70944559401346,-1.9184969280922,-3.34225406294788,-3.49249063183665,-1.78443592287127,-3.93801297089727
-14.0548402973353,-13.138486708708,-9.4626032796241,-13.262916869376,-8.65619536586314,-7.74513581329977
-4.94948559176751,-4.96213048406185,-5.54494782424502,-6.41685788819711,-4.42375513644537,-4.4725878796753
-4.51267753644207,-5.87215570740393,-4.52061807396161,-5.30588118140743,-6.22747577761038,-5.34073647579785
-6.7930203395743,-7.73386051071309,-7.41421371470919,-6.04343698143189,-7.52464288174259,-8.07809679375113
-4.27996889585238,-5.05605295012541,-3.68091618856552,-3.34049724934048,-5.97425180290269,-5.25926465867194
-8.14335474189463,-10.0197558456209,-7.0170626300352,-7.82818855547781,-8.78346249879614,-10.9795314102092
-3.5812206296706,-4.57655200253616,-3.77342078340158,-3.62702711490594,-5.10857268764795,-5.40624332305054
-5.1160035690119,-6.60745236048785,-7.49435591555035,-6.7734350418664,-5.91709017035934,-6.35270195139874
-9.02997292330926,-9.55604075942493,-9.00974096741324,-7.97391165678256,-9.27294652320028,-14.1640054862973
-3.15094330576625,-2.48817709928043,-1.91793490602662,-2.84097696286349,-2.3794461150401,-3.3746036082687
-4.84982870689867,-3.17858436267879,-5.58268914443891,-4.66667782346761,-4.02565400442066,-4.2572603230821
-10.6225702584564,-11.5881990839515,-9.61621981557653,-9.86811083847762,-8.96423212847087,-7.85222068542292
-7.28645468348247,-4.47322283257838,-6.41482164874212,-5.5717802734373,-5.27129015152459,-6.01908141464974
-11.1258647737403,-10.9669419781829,-7.93651554218322,-8.27864127230739,-6.98067485427075,-8.25540190394698
-4.79039008694214,-3.69731214477865,-4.86187461171875,-4.11562950060388,-3.56320171161089,-3.47660650298452
-4.99475122813759,-5.09863852575033,-6.26648460460177,-4.70474343358697,-5.25962483025944,-5.47901123502233
-7.52751306526443,-8.3118765180996,-6.91476896630882,-7.34850311467135,-9.45844919831814,-8.50823505007337
-6.54449593186264,-5.91387170983224,-5.69964123143722,-5.61914531589099,-6.62398420534767,-6.27506964130848
-4.23172066814262,-4.84800485832823,-4.544687928746,-4.67286137626814,-6.99214890280398,-6.35771961407805
-6.316303344433,-7.71960852205762,-6.4194460031163,-6.36962096655232,-7.94622770986909,-7.15861575397953
-5.4779341209628,-5.0808992167647,-5.368536356637,-5.7558015097354,-4.97118848998841,-5.66560362909858
-8.39614757212917,-5.8742191548283,-7.35690064103774,-7.05981813440424,-9.55785567974144,-8.97977150538612
-3.57802532065893,-3.4286117340914,-2.89353524954088,-3.52109973252083,-3.82457581134514,-4.03876489076624
-2.67994788611358,-3.94792354915757,-2.59207447885859,-2.88726574303083,-5.05488880932673,-4.33506036406839
-6.50715671501828,-5.39853989582519,-4.7206748439413,-6.3409356077664,-5.57886637724988,-5.1410472948485
-7.04394732982164,-6.8545188613099,-6.50756017469644,-7.07124829671189,-5.43708225312765,-5.57204213321874
-6.78632287637854,-6.27489553712677,-6.10218047899216,-6.17864476826088,-5.6127227229689,-4.73249666601372
-3.34770286018744,-3.4458048700872,-2.47632552443379,-3.14273889545355,-3.6301275883031,-4.18074258383487
-11.8821984610676,-8.63729015021603,-9.38222744393478,-7.72841810536688,-8.95354614237248,-7.7555771262179
-5.48246450319538,-5.72424111709112,-5.51912163864808,-5.91756519778106,-5.67932067220021,-5.45772762205149
-6.89241568909944,-5.78476036700364,-5.51786016549777,-6.26323560827316,-6.67684964946018,-6.35004444048957
-4.53057313246194,-4.00763021226339,-6.26379283319782,-5.9834718898071,-6.52448865518701,-6.61358740009045
-4.48669393546235,-5.16177321261444,-6.05616502263513,-5.53510811758166,-5.43173952129065,-4.54912759671147
-4.22527178841192,-4.5711044861995,-5.03541792587065,-5.07836773637836,-5.03675892651447,-5.40693187892007
-6.62537267527545,-6.2503411960438,-8.0684035157264,-6.83743421022403,-8.14804092925347,-8.79257086549942
-7.56394777456101,-7.67601132647895,-7.2437807627673,-7.44142323061127,-8.78927640443068,-7.8059370218709
-5.65297206435042,-7.53543814816213,-5.87581124902125,-6.08300453224299,-7.52898919116062,-6.90612842713801
-6.7583997879433,-6.0306631154158,-5.11396643605311,-8.31125414947775,-7.09629085313677,-9.30590256094924
-5.18906090023863,-4.18054232125405,-4.19715357124143,-4.56152732749268,-5.83548269330441,-4.78724205434326
-8.85302828760199,-11.6958932544304,-9.85493566149878,-9.13973409978995,-6.83507930508767,-6.6261137362674
-3.79859874714901,-4.37410222555613,-4.01254747138296,-3.4516349949378,-5.11155795478308,-4.85691814865768
-4.73177380976594,-5.41886577685984,-6.05174612246953,-5.69303455158693,-6.78054810899723,-7.3622024652275
-4.91749686130908,-5.46242094874008,-5.72389545274221,-6.00986086185034,-6.69112366164537,-6.86683069201348
-4.87889992654135,-5.27376764410039,-4.47930020025001,-4.24800089561715,-4.9370566946487,-5.21400883752096
-7.50624003128313,-13.1477184052821,-9.16126228848318,-7.78467376889853,-5.46940001941826,-5.88801680658927
-3.2496528683556,-4.413776536079,-5.86368266865381,-4.09292537479815,-6.96974158158039,-5.83777138786806
-3.8187475527803,-3.73040270270235,-5.85105031606162,-3.83495193703156,-5.08456303869989,-6.34535253340122
-7.2388213791954,-5.09794994102973,-5.54050672279669,-5.91719189898892,-7.12503911457536,-7.91356113958351
-4.00812879136713,-5.35690082210603,-5.40483673683616,-4.30882979998597,-4.84494772250359,-6.96811332962562
-9.12645511070853,-6.93066945503263,-10.1607033783283,-7.813524699527,-7.92408560430753,-5.95948553117683
-5.1223432740402,-2.88116638730141,-5.06676733611085,-4.14766947386255,-3.96171505707784,-4.44879392853671
-8.45784868953689,-8.9092727637685,-14.4418846494769,-16.0520233985488,-7.68141875828316,-7.07546071971322
-6.28791971212239,-5.08056024993327,-7.43751366728476,-6.55231779201366,-6.35410067077421,-8.18692954148351
-5.07359938371957,-3.27526218291805,-4.36194869983701,-5.51153779372075,-3.90876920046748,-5.48257825702029
-6.27395775458045,-6.49801846261713,-5.36553851715557,-5.53765104885722,-8.78981776174061,-7.55684042288597
-5.09225323907636,-4.56352886152052,-4.97251304194772,-4.28356994424286,-3.84220252883037,-4.52477724490282
-10.2838527832572,-9.74252828004196,-11.8528078499781,-13.1794726520443,-8.92963426748247,-8.45418732304255
-5.82277826340301,-5.96184235002321,-5.92687280757842,-5.15638789074487,-5.26298098913061,-5.88419408859992
-5.04584364129512,-5.84576101209443,-6.70708315049064,-5.65195769776429,-5.35571574157323,-5.72844961747778
-6.6074953925403,-6.53494454687552,-5.84654175490903,-8.57807943195445,-7.04038947193834,-8.27010888818365
-3.6808989379249,-3.96977878130755,-4.48001341931443,-4.21603093531542,-4.19620518680294,-5.67938887850955
-5.77058219417082,-6.47068877310431,-6.23228918575728,-7.67005572542976,-7.18039082124813,-7.78130052277497
-6.90823771102666,-7.91302108159327,-7.926929488484,-7.80131156670776,-7.34699402022232,-8.79448448129067
-4.32538479724585,-3.83820504253631,-3.39676988762556,-4.64867281466632,-3.7196491373061,-4.06773125303055
-12.3997185409973,-11.1856869692076,-11.7167019520167,-14.0062775441565,-7.35759695692616,-7.34235517718187
-8.33079954320678,-7.57842435782653,-8.92911240376733,-7.02638188058006,-10.3726538389122,-11.3858380990723
-4.40417826002836,-4.90431846787766,-5.50660720498205,-4.46516686934963,-4.8687392585089,-4.52940066722727
-11.5905996194416,-11.170837614962,-8.72271665735569,-11.024490135742,-9.58907796473343,-15.0999232618211
-3.19079185350154,-2.61541603023235,-3.76500375799205,-2.24569054446167,-3.17349887546434,-3.37610755789651
-4.21034290956553,-5.3971775987105,-4.94493340693019,-4.10694656901809,-5.33259123164893,-5.05783094717855
-7.15081242019856,-8.33523170583823,-7.17973157336338,-7.23056922171101,-11.2432569428013,-12.7796760863536
-5.03403254203437,-6.42212467785654,-5.47268099042652,-4.75379120912729,-6.46992853341372,-5.42208855690401
-3.74132071126902,-2.5652902702051,-2.76979879086018,-3.16613932586367,-3.96194676054266,-4.00808632909942
-5.15745278318441,-3.88649464503284,-5.8177573071995,-5.20064418773397,-5.29964770253652,-5.48447039363563
-3.91175860959799,-4.71855948808079,-4.25539403449072,-4.65666341885934,-5.71743156807588,-5.34433293037343
-4.64792242679366,-4.41419210516893,-4.8025688467664,-4.02531495867043,-4.78160814941437,-3.79924564245715
-9.49824790667446,-7.21392486161157,-15.2788533456384,-15.4385369709607,-7.1893619955786,-8.52946022818982
