"Algeria","Iran","Libya","Nigeria","Saudi.Arabia","UAE"
-6.97350215801423,-8.15551658703404,-7.52130506977674,-7.69413833211878,-8.47079887303838,-7.70567476722861
-5.04756542494519,-5.94011099869974,-5.66523590494803,-4.32955823413649,-5.41339448222536,-5.81456900993185
-6.97969549313205,-5.03962976760564,-6.08335207514434,-7.55733420343004,-6.54213760400754,-8.9545680311373
-5.4430159710464,-5.62044804164082,-5.28572023820255,-6.54379352403437,-4.84460376449199,-5.40488127960872
-2.62266322286052,-4.16952220664489,-3.17161622042957,-2.59168839444923,-4.31544602544849,-3.78242112497536
-3.92468377077363,-5.23798832251644,-4.01562294488969,-4.5715445332223,-4.20599138196599,-4.41958428706009
-2.7021462757815,-4.07817554872304,-3.44366439968035,-4.515057503214,-4.51815938353822,-4.20354050479035
-5.13147456354925,-5.85823982189173,-5.98452408879579,-5.73287468621549,-5.17618539351021,-5.56408110597803
-6.95168405575587,-7.21365203727621,-7.04718319881846,-7.13094112673983,-6.63840312201898,-8.1907564515209
-5.30629448112239,-4.8985705351231,-4.89077974839558,-5.33613297152505,-4.00924100418301,-5.03168381028103
-4.74638843159155,-4.68411169444046,-4.23594634323167,-4.86088089082183,-4.70087195744415,-3.28957576327538
-5.88607900502769,-6.3426403106357,-5.9021637137739,-5.69207415416121,-7.11777467376869,-7.58663757861708
-4.74627525919249,-5.93427901106561,-3.9708696558002,-4.91147229749082,-5.61597928271238,-5.53362486482009
-5.58704891849702,-5.91692869234099,-5.15296186696397,-5.39497255177558,-5.16252149855474,-4.69042932107178
-3.17073705158073,-3.84983038274274,-3.3627920605689,-2.65744375089706,-4.34058424889056,-3.25128452238297
-7.43210758457993,-8.14587806928835,-7.687994488121,-6.8992895338677,-6.41574780731639,-9.43959843556025
-4.17203946422365,-4.37561046530503,-4.22158603949089,-4.52491293158228,-5.35561400203785,-3.98210379948522
-3.01291060611546,-4.28340765160947,-3.21150180522614,-3.00786351218947,-4.13298051541203,-3.10621007549671
-3.45338687896269,-3.82515882902029,-3.07041238809736,-4.0791591829181,-4.1273506128739,-5.01281038992192
-1.90792422012985,-2.45466740208418,-2.5531385606332,-2.07470788612891,-3.11022906375037,-4.45859203809344
-3.30778585122495,-5.1431520573215,-4.06466387913142,-3.5190969611266,-6.47866524316707,-5.98184490853592
-5.78502626191379,-4.25555198184634,-6.36277636826652,-5.33960239549915,-3.63514199643838,-5.99457793101688
-4.87314352045715,-11.6696116577326,-5.76554545934781,-5.84842448135508,-9.3175746635201,-4.53365225694537
-3.87065080500393,-4.73042618025116,-5.88821586102939,-5.54340604426657,-7.2379144453949,-4.86545165655326
-5.71334245317088,-5.43193443872189,-4.58336886908007,-6.21153894859321,-7.47081705021523,-5.57970968560775
-3.78714361936432,-6.18759704662862,-6.12364507000712,-5.36158246719435,-6.45172067972908,-5.38783619558588
-5.6837117090131,-6.58324970337847,-7.20778580223683,-8.98597428208731,-8.4520655467043,-8.99658216043424
-8.18338403318864,-7.50934046850104,-8.82641668759256,-7.95075520413839,-5.50841043198969,-6.84478164036364
-5.56241582260381,-3.79803985358805,-3.37359452905214,-4.1580324856519,-5.58936596599333,-3.44494695221444
-10.4529279599059,-8.05894862533388,-5.22669468492013,-8.67373056752194,-9.23302270014509,-6.60120779151895
-11.8779861991931,-12.155283938718,-11.0689488951415,-9.20205224619353,-10.6784173534863,-10.4844026489106
-6.81088230466026,-7.36427642579986,-6.21757887102469,-4.9808676614466,-5.23855105315383,-6.26288505234971
-6.0272337750872,-5.55895475885268,-4.95700099541825,-3.35552428512148,-4.36122190816338,-5.66894518703882
-4.65447961717557,-4.64353413471982,-4.4237509365065,-4.27881885109029,-3.36958418636852,-4.10369697664095
-8.2242033139722,-8.02206674834107,-8.28902760317335,-6.73939406027709,-10.5316232417381,-12.828384736235
-5.11326946541604,-4.51303699960441,-5.6478183806159,-4.42902438212232,-3.76440234401331,-5.21325131851996
-4.30616026310826,-4.64749156887987,-4.15843552601259,-5.15940893549704,-4.85731386586384,-4.58865723931026
-4.42857901447919,-3.56922758715778,-4.06917871931047,-4.40585455318022,-4.58162598850664,-4.31786995645939
-7.61042978736431,-5.79952271076462,-6.73837732528306,-7.53466938231254,-6.71012183418079,-5.38907482965424
-3.84088423154792,-4.79262316239837,-3.72275748886533,-3.13259709555918,-5.15175123712034,-3.896663485235
-5.42462458479493,-4.2512365572161,-5.10812557150969,-4.70898886606896,-4.14907221680675,-4.26681229767124
-6.33202375095191,-6.97707790994684,-7.03636604870089,-8.12746460084449,-9.00214185008681,-7.12553507120116
-4.9814040355943,-11.9990085358985,-5.50767910896904,-4.59738664694056,-11.52132061571,-7.15741996366811
-7.45961821665637,-6.38408877226975,-7.19216913046804,-6.41558671625424,-5.16672322622513,-6.99824865000662
-6.45602393908615,-4.41799595375409,-5.3778883789661,-5.93153249386486,-5.3648524099413,-4.43503975334589
-4.13135597734623,-5.74454895195253,-4.22555355913489,-5.08286450972049,-4.53976831759741,-4.30128057591021
-9.38852874451253,-9.18592035277788,-12.4429676078983,-9.61827390541884,-11.5579721953949,-6.58282048670493
-7.15541582694769,-9.15826044416369,-5.17504594650965,-6.45736519269805,-8.15611712392285,-8.14637012199615
-5.79008728818062,-4.11775997422927,-4.97350222636668,-4.90402853365799,-5.56497432188224,-5.16588814619944
-3.56001851289207,-5.53132379223122,-4.72964312212394,-5.43604520164236,-5.94640321228752,-5.06195121847462
-7.15517209593526,-10.5334921155746,-8.49622489541414,-10.0832544187504,-8.48238222729074,-7.69404311173491
-6.73022536359289,-8.43824826858598,-6.7923984142224,-5.94211318399954,-7.30456339865439,-6.31650509261614
-9.88906686798396,-11.1769107326561,-12.8540069421858,-8.32953367788932,-12.2496852784173,-9.41113489208306
