"Algeria","Iran","Libya","Nigeria","Saudi.Arabia","UAE"
-2.47760638722969,-1.94715278233644,-3.53854456499799,-2.79982183409324,-2.21335463087329,-1.95120018420439
-3.5986473499406,-2.65371247505223,-2.92881737138052,-4.75438717344623,-4.50482504474609,-2.96099815090639
-7.41654275249967,-6.03027152984448,-7.34914282791285,-7.44461282734341,-8.00959698902604,-8.13139968223215
-5.91337730744651,-4.5339033189709,-6.28469065022904,-5.40302125373335,-3.93691364484327,-5.44547330929657
-5.29304021461597,-5.95104615568652,-5.01647083422439,-5.37708736991965,-4.99573018052944,-4.6025844376197
-7.26920650942265,-6.85005478867507,-6.11835712541046,-5.83614453514069,-6.3856586038233,-7.34057212514389
-3.96880004689536,-4.6767627564798,-3.88387338117014,-4.30035743738043,-4.87773132104503,-4.05047500120743
-4.07345474858213,-3.08176983532212,-3.55319873186372,-3.10222348817254,-2.96789289329775,-2.96268392358787
-7.32286504816617,-6.05531715097414,-7.60891928596993,-8.1122030943046,-7.90036013735949,-13.3819381603286
-6.88654965029071,-13.1237843298378,-8.830438139364,-7.06760176451751,-10.5957119888181,-8.06368280365083
-4.32862168328114,-3.33337291722786,-4.80162883863137,-5.39180970284507,-3.56589586150832,-4.55892316820869
-3.59963574771827,-1.98962560241823,-3.11766606620589,-3.12695820846973,-4.7438179740413,-2.88645280471314
-2.18363097571684,-2.37820560076559,-2.82851277170341,-4.25966945622436,-3.19478244792099,-2.36142818960388
-6.21505997198912,-3.99155596879419,-5.43872574351877,-7.3227696339317,-3.77070597653842,-4.86407731111923
-2.75592791443378,-3.20915689052378,-3.53129679520629,-3.19620170503292,-3.1296027524389,-5.1375391528296
-5.4800620967693,-4.42355248154279,-6.53313914229935,-5.04167251535397,-4.34855818282628,-4.75602858882817
-5.60919332239379,-3.74242658387586,-3.68860366525268,-3.90035975348503,-3.92757199524448,-4.26148469092115
-7.11867962259538,-4.89464501242757,-8.03417643024133,-6.26446831302172,-4.95500917175718,-5.83495446251006
-4.52792265147865,-4.55183229028997,-6.26003967221112,-5.11828710444224,-4.64653732086293,-5.22954741469109
-8.12689482392027,-8.20920610962777,-7.66750106507685,-6.89769764925373,-8.74131509926308,-9.32626087250886
-7.52564130225462,-7.51011061541346,-8.21254601630763,-6.26891001686272,-7.2728865208763,-10.8814259272349
-5.58385737279101,-4.3479580328346,-5.42621307477205,-5.22538863353207,-3.37705955092333,-3.65048169527118
-4.40218357092493,-3.32279374043157,-4.12126454498218,-3.94297454773325,-4.69062200436655,-6.0913981805446
-3.39003010800717,-4.32720086070702,-3.26371597221393,-3.24988956160249,-3.07641264909388,-3.28604378054835
-8.98300894245546,-9.02282181535007,-7.79617529541087,-7.78960157098764,-9.11496489051566,-7.65629865895377
-10.250140402413,-7.26605290861207,-9.48171999987763,-10.3441989246706,-8.01753634187363,-9.41465292375424
-5.87539258346546,-5.24816903001668,-4.76230009808274,-5.25622367213118,-5.26833964853648,-4.47405314076339
-8.52763243550768,-7.89107937206708,-7.05473337191824,-7.16744186703109,-8.11448007603502,-6.76630766788442
-6.23500126511077,-5.45166378958929,-6.08951633489394,-5.88889071909399,-5.01508887221082,-5.65532222977108
-4.56790192726041,-4.26516689252067,-4.20834365046417,-3.91798714581248,-3.99320563141193,-4.67100638183367
-5.49064356019042,-6.50514477946135,-5.67716324430845,-6.13079907093231,-5.52823359969955,-6.69432833334769
-4.85516424648515,-4.57947132763587,-4.77347309412137,-4.78887435496158,-5.36812161476295,-5.55985415988617
-3.80097322886996,-4.6620536355387,-3.46950067223929,-4.42759100402028,-4.72802214662473,-4.7030089648574
-5.98879321288763,-6.33425314665914,-6.69604102233148,-6.72056546713634,-4.81842509565045,-5.29020697082152
-4.52894247463973,-4.1905942977587,-4.12265990648141,-3.46741625658902,-4.30906957626986,-3.70907988595654
-6.02916763628501,-6.53427677620608,-7.30187361093645,-6.85766371104812,-7.20396577541946,-6.90811781739666
-4.70297970589225,-4.15594133635305,-3.52111705373016,-4.30704979013189,-4.00211756466899,-4.5065517929791
-4.72892375493223,-5.09090089181491,-4.84602143294117,-5.25246370578742,-4.71728538720059,-4.85266611525541
-7.62377588786699,-11.6463710013229,-9.13843438494686,-7.29038843622958,-9.23536693534764,-9.02159795874429
-4.56003169474494,-4.4376439592468,-3.58352214498861,-4.07512956011071,-4.17966887798053,-4.29955281982397
-4.17219221693834,-3.83187215017111,-4.03974979461498,-4.98795587519602,-4.11418115643944,-4.14837684948163
-4.89656419360891,-9.208880470213,-5.11070398355484,-6.1997149573543,-8.93556593232498,-9.42938632152524
-9.23450938700062,-9.75148164555396,-11.5387619099558,-11.3615679667501,-12.2081769414271,-11.8371593802824
-7.11271615227738,-7.68676070116842,-6.40816423377127,-7.09665575889014,-8.59863122875259,-6.88444846406206
-4.26633542885599,-3.93282686190305,-3.89527914958811,-3.84098889664888,-5.08458897107946,-4.91800273564877
-6.63018317979228,-7.34540290393542,-6.45354138374887,-5.9037817101509,-5.9937026452285,-5.7452871100082
-1.6752462874554,-2.33095996801998,-2.86609137782774,-1.76678524838722,-3.04072636742761,-2.29571038825395
-2.5674311534404,-3.74795237667265,-3.1837772653963,-3.61141015032478,-4.52761738771217,-3.17088657151974
-5.06992543338053,-6.73047695669437,-6.43137250655796,-6.5293668575059,-7.58733766364997,-7.00169198695554
-5.28756464803739,-4.56591892620661,-4.95431737730868,-4.09635921928481,-4.16359008543603,-4.37975186727342
-5.83227067641182,-5.74200187134226,-5.8652953033844,-5.50981539095116,-6.34616334320467,-6.83113955683972
-4.03123692216248,-4.59963080364123,-4.30386736915673,-4.93474437864789,-4.52389818051009,-5.99498821737595
-14.0925840264928,-8.12078690427797,-11.6876745448216,-8.3737894086638,-7.74131043713334,-6.27219775785746
-3.95665607315436,-4.00516272257394,-4.04356651961247,-3.76712452557143,-4.27847457120139,-3.21538872698583
-7.45151109610518,-6.59264873493033,-11.1107147784719,-10.3892994662122,-5.98828340267801,-5.63142499229745
-4.91607376640484,-3.6044274096102,-4.32740603617635,-4.71828020041188,-4.97969072313983,-4.61291859257604
-5.14276554616822,-4.76929480727362,-4.60764699212741,-5.62777283546206,-6.73451959717254,-5.96148408624642
-5.90560992042863,-6.34186953788381,-6.2899238986132,-5.90691035249547,-6.37337435204039,-6.49893946470444
-5.64304866622109,-5.47372971882586,-4.44542170718752,-5.89221741785422,-5.29824603648945,-6.21785702239123
-5.26244965858878,-5.86113084849776,-4.73337421870815,-4.30157601598508,-6.17442809335607,-4.95109368525333
-5.90690224570734,-6.72493345927472,-4.63639426883927,-6.92740166870852,-8.42996899282941,-8.37910017648389
-3.83539075290198,-3.90790809440746,-3.19389255737521,-4.06198069913961,-2.8242908067624,-3.82972090111902
-1.47046311774488,-0.693521452570252,-0.695693575446109,-1.68858619953679,-1.69128948173033,-1.38391839599256
-1.37227581661984,-0.708336074850584,-0.485927430151623,-0.64453839969686,-3.40634249841614,-2.50878774147627
-3.28190952198827,-3.59957230101305,-1.14158180073261,-1.99821665869201,-7.48763956071837,-3.15867914417189
-6.17976711739825,-3.07211330603199,-2.96547821660176,-3.44056461585163,-2.36125049225381,-2.51983540550548
-6.25926998925353,-4.44630174239907,-7.83810182845402,-5.9163192519856,-3.77475330890522,-5.47191976183053
-8.49541013551445,-8.50068781960104,-6.88673152065475,-7.09838325400364,-7.8338949998041,-7.71634402063703
-5.13861824779886,-6.5079555797178,-5.03339658858009,-4.67725992483224,-6.07253385968624,-4.84467312670112
-6.5577722381479,-7.52779321757591,-6.52459154159797,-5.80143412253276,-6.80884104401259,-8.11606749547872
-5.47378245765548,-6.29623305553803,-4.83397848640284,-5.58900116314252,-4.84747930076778,-6.21112009392453
-2.66854242134254,-2.92959320623553,-3.29368065497623,-3.86329874009064,-4.16957908846125,-3.70564562239366
-4.61846914092214,-4.71370681080101,-4.02783901588531,-4.28398899260569,-5.10999973403553,-3.77283737666225
-3.82385894763238,-4.63810420438936,-3.68072911308607,-4.51631065532747,-2.84788896805065,-3.97546073321432
-5.38905782142564,-4.94909704953626,-6.42988396641025,-5.73702727862644,-5.39809107142848,-5.60625985034604
-6.73913935357381,-7.24266761483751,-6.04436558473618,-7.40014963719705,-7.56582193695988,-8.1939538333975
-4.87915485023842,-4.85460225141812,-3.73119709723598,-5.28890799345577,-5.22447010151002,-5.46479044085529
-4.92176892742852,-3.49183233089888,-4.71792937196745,-4.37837802030195,-4.5280792496844,-4.47935232877066
-5.66574102999139,-7.42643877560545,-5.82021397886758,-5.83712355247867,-7.43352086529765,-6.36140424492451
-5.0001576282919,-5.7039784086951,-5.30578109936028,-4.91576359664884,-5.59414748458857,-4.199946835268
-5.59022525918406,-4.94549699630708,-5.30210903844217,-5.13396788392029,-5.99154291353512,-4.9541087349435
-3.16863056906457,-3.85264982240048,-2.61473092619268,-3.41440933161093,-3.62259178021609,-3.95520735132824
-7.73055829661371,-8.13938680708422,-7.23893348172302,-6.89381645021712,-6.87435202005601,-9.14709157165392
-4.20106404596894,-4.4749091687071,-4.30995073725719,-4.43957260978654,-5.35590911751473,-3.86278610174083
-3.99245288162994,-4.14572124257417,-2.67449713165639,-3.03588068554989,-3.59109613905571,-3.33701389118855
-2.91003269163364,-5.38216650653465,-4.14700926147884,-3.51019319643283,-4.15595586657791,-3.51290155195554
-4.32153254189303,-2.45956678502784,-2.27788664873952,-2.37429124550985,-1.96338504349656,-3.11467679681213
-3.84952243263262,-5.60115336887083,-3.06649305513487,-4.71201782907155,-6.67279110441482,-4.60517431053693
-4.52985430206304,-6.30060927962145,-4.32911199962444,-5.1264772399863,-4.89572604813077,-6.20775593965722
-4.85585142521827,-11.6776959532604,-3.70824841924072,-5.84293259488662,-11.0317350842005,-4.83412810733424
-4.07488254811523,-7.23571725443858,-4.78403674569542,-5.85193434331007,-4.52633805458048,-5.63788260349958
-4.89436550915382,-5.45048254829084,-5.47167387407513,-5.48853719820755,-6.98876836524063,-6.76663379156928
-5.09376818714232,-6.1691048220519,-4.0912639239913,-4.05279211177015,-6.47886302514216,-7.42279436339013
-7.03295308878274,-6.98667238261501,-6.80861070442672,-11.3741216809275,-5.6306596752914,-8.07390582557203
-7.3995885520679,-6.56233803239556,-8.60234010878002,-7.9502400794774,-7.74050295092543,-6.59217919092904
-5.58050581651814,-5.34278011148745,-2.92583953993271,-4.2107675642774,-4.25018503946426,-3.57668422087494
